SIDO_NM,CCG_NM,연결업종,confidence,amt_growth_pct_m,amt_robust_signs,real_amt_growth_pct_m,real_amt_robust_signs,cnt_growth_pct_m,cnt_robust_signs,ticket_growth_pct_m,ticket_robust_signs,amt_pc_growth_pct_m,amt_pc_robust_signs,real_amt_pc_growth_pct_m,real_amt_pc_robust_signs,cnt_pc_growth_pct_m,cnt_pc_robust_signs,가동_당월말_growth_pct_m,가동_당월말_robust_signs,amt_per_store_growth_pct_m,amt_per_store_robust_signs,real_amt_per_store_growth_pct_m,real_amt_per_store_robust_signs,cnt_per_store_growth_pct_m,cnt_per_store_robust_signs,initial_stores,openings_6m,closures_6m,total_cnt_6m,total_amt_6m,mean_amt_per_initial_store,mean_cnt_per_initial_store,opening_rate_6m_pct,closure_rate_6m_pct,net_store_change_pct,demand_supply_gap_cnt,demand_supply_type,market_store_type,market_store_type_robust,demand_supply_type_robust,population_growth_pct_m,commercial_aging_gap_pp_m,bc_age_hhi_slope,foreign_share_slope,corp_share_slope,industry_hhi_slope,entropy_slope,portfolio_js,cnt_weakened_fraction
서울특별시,양천구,한식통합,MEDIUM,1.0605177653688207,0,0.7952356800664412,0,1.065353860511207,1,-0.004785116716709758,0,1.230259003399938,1.0,0.9645313503271106,0.0,1.2351032212473496,1.0,-0.2973864320842242,1,1.3619544652438222,1,1.0958811138952016,0,1.3668049851743471,1,1221,28,49,827118,27222900000,3715929.565929566,112.9017199017199,2.293202293202293,4.013104013104013,-1.71990171990172,1.362740292595431,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,수요+/공급-,-0.1676783599115721,0.15088733870543294,0.0005494491318430582,-0.013939989576613219,0.37270268825519715,0.001168046705477947,-0.001997632334545672,0.019612435011788876,0.7
서울특별시,영등포구,서양음식,MEDIUM,1.4209139848775503,1,1.1546858658247483,1,4.283630570065446,1,-2.745125548025934,1,1.3769290922451949,1.0,1.1108164327635328,1.0,4.238404155574383,1.0,-0.4710966796472753,1,1.9009660524793106,1,1.6334778051749599,1,4.777232634030636,1,310,11,17,2402650,26016420000,13987322.58064516,1291.747311827957,3.5483870967741935,5.483870967741936,-1.935483870967742,4.7547272497127215,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,0.04338747782779433,0.0029014954837062773,-0.00015947383224855624,-0.05282420770087618,0.19728681045605884,0.002338712616759636,-0.003658465649839515,0.016372547903594825,0.9
서울특별시,영등포구,스넥,MEDIUM,4.169390279332127,1,3.895947458248116,1,2.831777579663004,1,1.3007775720232067,1,4.124213409325747,1.0,3.8508891767325624,1.0,2.787180814377398,1.0,-0.49424511212397976,1,4.686799669738777,1,4.411998658086634,1,3.3425430474195306,1,456,11,23,411195,5885310000,2151063.596491228,150.2905701754386,2.4122807017543857,5.0438596491228065,-2.631578947368421,3.3260226917869837,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,0.04338747782779433,0.0029014954837062773,-0.00015947383224855624,-0.05282420770087618,0.19728681045605884,0.002338712616759636,-0.003658465649839515,0.016372547903594825,0.9
서울특별시,영등포구,일식회집,MEDIUM,0.3589016363568524,0,0.09546128107832264,0,1.8383280923089989,1,-1.4527206835241537,1,0.31537732426244014,0.0,0.05205121953919164,0.0,1.7941621727663215,1.0,0.09542986373056532,0,0.2632205815839936,0,3.138739480666954e-05,0,1.7412365688935167,1,418,24,21,196700,8668980000,3456531.100478469,78.42902711323765,5.741626794258373,5.023923444976076,0.7177033492822966,1.7428982285784336,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.04338747782779433,0.0029014954837062773,-0.00015947383224855624,-0.05282420770087618,0.19728681045605884,0.002338712616759636,-0.003658465649839515,0.016372547903594825,0.9
서울특별시,영등포구,제과점,HIGH,-0.46752047562683446,1,-0.37151814037302344,1,1.2289992326508343,1,-1.6759226319906666,1,-0.5106863795149168,1.0,-0.4147256791887289,1.0,1.1850975708772458,1.0,-0.04382015411560654,0,-0.4238860690399457,1,-0.32784164697240575,1,1.2733773826980048,1,196,33,32,399695,4317480000,3671326.5306122447,339.8767006802721,16.83673469387755,16.3265306122449,0.5102040816326531,1.2728193867664408,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,0.04338747782779433,0.0029014954837062773,-0.00015947383224855624,-0.05282420770087618,0.19728681045605884,0.002338712616759636,-0.003658465649839515,0.016372547903594825,0.9
서울특별시,영등포구,중국음식,HIGH,-1.0280192743500778,1,-1.287818986581509,1,-0.18988766196857046,0,-0.8397261487322888,1,-1.0709420974128185,1.0,-1.330629137987084,1.0,-0.23317397149117247,0.0,0.10962235028580557,0,-1.1363958807628225,1,-1.3959111063046854,1,-0.29918204186844427,0,521,24,22,353623,13247710000,4237911.068458093,113.12316058861164,4.606525911708253,4.222648752399232,0.3838771593090211,-0.299510012254376,수요-/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,0.04338747782779433,0.0029014954837062773,-0.00015947383224855624,-0.05282420770087618,0.19728681045605884,0.002338712616759636,-0.003658465649839515,0.016372547903594825,0.9
서울특별시,영등포구,한식통합,MEDIUM,0.9308788106619371,1,0.6659370253403402,1,1.454553913884583,1,-0.5161671733997065,1,0.8871064397243855,1.0,0.6222795561081075,1.0,1.4105544320653352,1.0,0.12309037277947292,1,0.8067953504780392,1,0.5421792820614397,1,1.329826652521196,1,3040,156,142,1854553,67029500000,3674862.9385964912,101.67505482456141,5.131578947368421,4.671052631578947,0.4605263157894736,1.3314635411051101,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,0.04338747782779433,0.0029014954837062773,-0.00015947383224855624,-0.05282420770087618,0.19728681045605884,0.002338712616759636,-0.003658465649839515,0.016372547903594825,0.9
서울특별시,용산구,서양음식,MEDIUM,2.594267989209695,1,2.324959836490434,1,4.507545318737298,1,-1.830755208815164,1,2.8328870646838142,1.0,2.5629525410797385,1.0,4.750614393967264,1.0,-0.7280111900789205,1,3.346643115662635,1,3.0753599914422804,1,5.273951465645476,1,876,22,54,1781964,32588820000,6200308.219178082,339.0342465753425,2.5114155251141552,6.164383561643835,-3.65296803652968,5.235556508816218,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.23204548883673368,0.07469533757724134,-0.00025285668345150305,0.09133709172306281,0.19037757775214378,0.003731923978677373,-0.005682079192234497,0.023684254350092606,1.0
서울특별시,용산구,스넥,MEDIUM,2.8044524733729967,1,2.5345925900720023,1,2.6967772504835934,1,0.10484771360131434,0,3.043560406833775,1.0,2.773072869404326,1.0,2.9356347473201954,1.0,-1.2412065556592824,1,4.096505119123725,1,3.8232536203059824,1,3.987476627448155,1,236,0,14,204850,3373770000,2382605.9322033897,144.66807909604518,0.0,5.932203389830509,-5.932203389830509,3.937983806142876,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.23204548883673368,0.07469533757724134,-0.00025285668345150305,0.09133709172306281,0.19037757775214378,0.003731923978677373,-0.005682079192234497,0.023684254350092606,1.0
서울특별시,용산구,일식회집,MEDIUM,0.6430882800210205,1,0.3789019397909759,1,2.405468394422803,1,-1.720982426069109,1,0.8771692004167558,1.0,0.6123684018792862,1.0,2.643648349996363,1.0,0.16656395834528082,1,0.47573192375240253,0,0.2119848910201003,0,2.2351814294124757,1,289,18,14,100568,5098640000,2940392.156862745,57.99769319492503,6.228373702422145,4.844290657439446,1.384083044982699,2.238904436077522,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,수요+/공급+,-0.23204548883673368,0.07469533757724134,-0.00025285668345150305,0.09133709172306281,0.19037757775214378,0.003731923978677373,-0.005682079192234497,0.023684254350092606,1.0
