STRD_YYMM,source_file,시도,시군구,국세청업종,active_current,active_previous,active_mom_pct,active_yoy,active_yoy_pct,open_current,open_previous,open_mom_pct,open_yoy,open_yoy_pct,close_current,close_previous,close_mom_pct,close_yoy,close_yoy_pct,active_current_masked,active_previous_masked,active_mom_pct_masked,active_yoy_masked,active_yoy_pct_masked,open_current_masked,open_previous_masked,open_mom_pct_masked,open_yoy_masked,open_yoy_pct_masked,close_current_masked,close_previous_masked,close_mom_pct_masked,close_yoy_masked,close_yoy_pct_masked,TP_BUZ_NO,TP_BUZ_NM,mapping_confidence,mapping_limit,closure_intensity_pct,opening_intensity_pct,churn_intensity_pct,net_business_change
202601,월간 지역 경제지표(2026년 1월).xlsx,전북특별자치도,합계,분식점,1917,1922,-0.3,1953,-1.8,16,20,-20.0,22,-27.3,18,30,-40.0,29,-37.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,0.9365244536940687,0.8324661810613945,1.768990634755463,-2
202601,월간 지역 경제지표(2026년 1월).xlsx,전북특별자치도,합계,일식음식점,570,568,0.4,581,-1.9,,,,,,,,,,,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,,,,
202601,월간 지역 경제지표(2026년 1월).xlsx,전북특별자치도,합계,제과점,772,772,0.0,751,2.8,14,16,-12.5,8,75.0,9,6,50.0,5,80.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8301,제과점,HIGH,명칭 직접 대응,1.16580310880829,1.8134715025906734,2.9792746113989637,5
202601,월간 지역 경제지표(2026년 1월).xlsx,전북특별자치도,합계,중식음식점,1116,1107,0.8,1104,1.1,21,21,0.0,14,50.0,12,18,-33.3,10,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,1.084010840108401,1.8970189701897018,2.9810298102981028,9
202601,월간 지역 경제지표(2026년 1월).xlsx,전북특별자치도,합계,한식음식점,15356,15393,-0.2,15496,-0.9,202,177,14.1,173,16.8,212,259,-18.1,164,29.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,1.3772493990775028,1.3122848047813942,2.689534203858897,-10
202601,월간 지역 경제지표(2026년 1월).xlsx,전라남도,합계,슈퍼마켓,1256,1259,-0.2,1167,7.6,10,11,-9.1,13,-23.1,10,12,-16.7,6,66.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4020,슈퍼마켓,HIGH,명칭 직접 대응,0.7942811755361397,0.7942811755361397,1.5885623510722795,0
202601,월간 지역 경제지표(2026년 1월).xlsx,전라남도,합계,편의점,1687,1677,0.6,1690,-0.2,22,25,-12.0,13,69.2,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,4010,편의점,HIGH,명칭 직접 대응,,1.311866428145498,,
202601,월간 지역 경제지표(2026년 1월).xlsx,전라남도,합계,분식점,1572,1567,0.3,1602,-1.9,25,18,38.9,24,4.2,15,25,-40.0,13,15.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,0.9572431397574984,1.595405232929164,2.5526483726866624,10
202601,월간 지역 경제지표(2026년 1월).xlsx,전라남도,합계,일식음식점,464,465,-0.2,481,-3.5,,,,,,,,,,,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,,,,
202601,월간 지역 경제지표(2026년 1월).xlsx,전라남도,합계,제과점,779,780,-0.1,758,2.8,8,8,0.0,14,-42.9,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,8301,제과점,HIGH,명칭 직접 대응,,1.0256410256410255,,
202601,월간 지역 경제지표(2026년 1월).xlsx,전라남도,합계,중식음식점,1022,1012,1.0,1018,0.4,21,19,10.5,7,200.0,12,14,-14.3,8,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,1.185770750988142,2.075098814229249,3.260869565217391,9
202601,월간 지역 경제지표(2026년 1월).xlsx,전라남도,합계,한식음식점,19033,19029,0.0,19071,-0.2,220,233,-5.6,178,23.6,192,283,-32.2,166,15.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,1.0089862840927006,1.1561301171895528,2.1651164012822535,28
202601,월간 지역 경제지표(2026년 1월).xlsx,대구광역시,합계,슈퍼마켓,1338,1334,0.3,1420,-5.8,,,,,,,,,,,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,4020,슈퍼마켓,HIGH,명칭 직접 대응,,,,
202601,월간 지역 경제지표(2026년 1월).xlsx,대구광역시,합계,편의점,2094,2087,0.3,2142,-2.2,22,17,29.4,16,37.5,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,4010,편의점,HIGH,명칭 직접 대응,,1.0541447053186392,,
202601,월간 지역 경제지표(2026년 1월).xlsx,대구광역시,합계,분식점,2129,2136,-0.3,2332,-8.7,27,24,12.5,24,12.5,27,47,-42.6,22,22.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,1.2640449438202246,1.2640449438202246,2.528089887640449,0
202601,월간 지역 경제지표(2026년 1월).xlsx,대구광역시,합계,일식음식점,1016,1009,0.7,1004,1.2,20,15,33.3,10,100.0,12,17,-29.4,12,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,1.1892963330029733,1.9821605550049552,3.1714568880079286,8
202601,월간 지역 경제지표(2026년 1월).xlsx,대구광역시,합계,제과점,1153,1156,-0.3,1158,-0.4,13,13,0.0,11,18.2,17,19,-10.5,7,142.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8301,제과점,HIGH,명칭 직접 대응,1.4705882352941175,1.124567474048443,2.5951557093425603,-4
202601,월간 지역 경제지표(2026년 1월).xlsx,대구광역시,합계,중식음식점,1218,1217,0.1,1262,-3.5,11,15,-26.7,10,10.0,7,20,-65.0,10,-30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,0.5751848808545604,0.903861955628595,1.4790468364831553,4
202601,월간 지역 경제지표(2026년 1월).xlsx,대구광역시,합계,한식음식점,19496,19485,0.1,19927,-2.2,232,262,-11.5,214,8.4,178,325,-45.2,181,-1.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,0.9135232229920451,1.1906594816525533,2.1041827046445984,54
202601,월간 지역 경제지표(2026년 1월).xlsx,경상북도,합계,슈퍼마켓,1567,1561,0.4,1599,-2.0,11,15,-26.7,17,-35.3,6,18,-66.7,11,-45.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4020,슈퍼마켓,HIGH,명칭 직접 대응,0.38436899423446513,0.7046764894298526,1.0890454836643177,5
202601,월간 지역 경제지표(2026년 1월).xlsx,경상북도,합계,편의점,2626,2619,0.3,2644,-0.7,22,16,37.5,24,-8.3,10,24,-58.3,6,66.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4010,편의점,HIGH,명칭 직접 대응,0.3818251240931653,0.8400152730049638,1.221840397098129,12
202601,월간 지역 경제지표(2026년 1월).xlsx,경상북도,합계,분식점,2540,2537,0.1,2613,-2.8,32,33,-3.0,33,-3.0,26,44,-40.9,18,44.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,1.0248324793062673,1.2613322822230981,2.2861647615293657,6
202601,월간 지역 경제지표(2026년 1월).xlsx,경상북도,합계,일식음식점,696,689,1.0,682,2.1,,,,,,,,,,,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,,,,
202601,월간 지역 경제지표(2026년 1월).xlsx,경상북도,합계,제과점,1264,1268,-0.3,1204,5.0,13,18,-27.8,12,8.3,9,18,-50.0,6,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8301,제과점,HIGH,명칭 직접 대응,0.7097791798107256,1.025236593059937,1.7350157728706623,4
202601,월간 지역 경제지표(2026년 1월).xlsx,경상북도,합계,중식음식점,1679,1676,0.2,1704,-1.5,21,19,10.5,14,50.0,16,26,-38.5,6,166.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,0.9546539379474941,1.2529832935560858,2.20763723150358,5
202601,월간 지역 경제지표(2026년 1월).xlsx,경상북도,합계,한식음식점,29733,29747,0.0,30148,-1.4,314,361,-13.0,282,11.3,289,441,-34.5,225,28.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,0.9715265404914781,1.0555686287692876,2.027095169260766,25
202601,월간 지역 경제지표(2026년 1월).xlsx,부산광역시,합계,슈퍼마켓,1521,1513,0.5,1560,-2.5,25,13,92.3,8,212.5,11,25,-56.0,15,-26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4020,슈퍼마켓,HIGH,명칭 직접 대응,0.7270323859881032,1.6523463317911435,2.3793787177792467,14
