STRD_YYMM,SIDO_NM,CCG_NM,REGION_KEY,TPBUZ_NO,TPBUZ_NM,active_store_count,active_count_at_start,active_count_at_end,opening_store_count,closure_store_count,net_store_change,closure_rate_start,closure_rate_avg,source,mapping_confidence
202601,경기도,수원시 장안구,경기도|수원시 장안구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,수원시 장안구,경기도|수원시 장안구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,수원시 장안구,경기도|수원시 장안구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202604,경기도,수원시 장안구,경기도|수원시 장안구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,수원시 장안구,경기도|수원시 장안구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,수원시 장안구,경기도|수원시 장안구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,수원시 팔달구,경기도|수원시 팔달구,4004,대형할인점,1,1,1,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,수원시 팔달구,경기도|수원시 팔달구,4004,대형할인점,1,1,1,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,수원시 팔달구,경기도|수원시 팔달구,4004,대형할인점,1,1,1,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202604,경기도,수원시 팔달구,경기도|수원시 팔달구,4004,대형할인점,1,1,1,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,수원시 팔달구,경기도|수원시 팔달구,4004,대형할인점,1,1,1,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,수원시 팔달구,경기도|수원시 팔달구,4004,대형할인점,1,1,1,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,시흥시,경기도|시흥시,4004,대형할인점,5,5,5,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,시흥시,경기도|시흥시,4004,대형할인점,5,5,5,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,시흥시,경기도|시흥시,4004,대형할인점,5,5,5,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202604,경기도,시흥시,경기도|시흥시,4004,대형할인점,5,5,5,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,시흥시,경기도|시흥시,4004,대형할인점,5,5,5,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,시흥시,경기도|시흥시,4004,대형할인점,5,5,5,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,안산시 단원구,경기도|안산시 단원구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,안산시 단원구,경기도|안산시 단원구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,안산시 단원구,경기도|안산시 단원구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202604,경기도,안산시 단원구,경기도|안산시 단원구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,안산시 단원구,경기도|안산시 단원구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,안산시 단원구,경기도|안산시 단원구,4004,대형할인점,3,3,3,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,안산시 상록구,경기도|안산시 상록구,4004,대형할인점,0,0,0,0,0,0,,,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,안산시 상록구,경기도|안산시 상록구,4004,대형할인점,0,0,0,0,0,0,,,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,안산시 상록구,경기도|안산시 상록구,4004,대형할인점,0,0,0,0,0,0,,,LOCALDATA 대규모·준대규모점포,HIGH
202604,경기도,안산시 상록구,경기도|안산시 상록구,4004,대형할인점,0,0,0,0,0,0,,,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,안산시 상록구,경기도|안산시 상록구,4004,대형할인점,0,0,0,0,0,0,,,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,안산시 상록구,경기도|안산시 상록구,4004,대형할인점,0,0,0,0,0,0,,,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,안성시,경기도|안성시,4004,대형할인점,7,7,7,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,안성시,경기도|안성시,4004,대형할인점,7,7,7,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,안성시,경기도|안성시,4004,대형할인점,7,7,7,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202604,경기도,안성시,경기도|안성시,4004,대형할인점,7,7,7,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,안성시,경기도|안성시,4004,대형할인점,7,7,7,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,안성시,경기도|안성시,4004,대형할인점,7,7,7,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,안양시 동안구,경기도|안양시 동안구,4004,대형할인점,4,4,4,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,안양시 동안구,경기도|안양시 동안구,4004,대형할인점,4,4,4,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
