area1,area2,2026Q1,2026Q2,property_type,metric,SIDO_NM,qoq_change,qoq_change_pct
전국,합계,14.058577204910245,14.329177887673469,중대형상가,vacancy_rate_pct,전국,0.2706006827632237,1.924808455500826
서울,계,9.347004088628726,9.671976723597064,중대형상가,vacancy_rate_pct,서울특별시,0.32497263496833817,3.4767571714629852
서울,소계(도심지역),10.210494090005561,11.192240181056468,중대형상가,vacancy_rate_pct,서울특별시,0.9817460910509066,9.615069382507935
서울,광화문,5.2375017721552375,5.2375017721552375,중대형상가,vacancy_rate_pct,서울특별시,0.0,0.0
서울,남대문,14.596374127682472,13.93330844034612,중대형상가,vacancy_rate_pct,서울특별시,-0.663065687336351,-4.542673965028254
서울,동대문,15.3409705531901,17.392934554963173,중대형상가,vacancy_rate_pct,서울특별시,2.0519640017730723,13.375711756036024
서울,명동,5.026152811558029,6.469479825857184,중대형상가,vacancy_rate_pct,서울특별시,1.4433270142991548,28.71633769232229
서울,방산시장,21.137414632652437,32.38844822834042,중대형상가,vacancy_rate_pct,서울특별시,11.251033595687986,53.22804984062588
서울,북촌,1.946579458490347,1.946579458490347,중대형상가,vacancy_rate_pct,서울특별시,0.0,0.0
서울,서촌,10.115366030442138,10.115366030442138,중대형상가,vacancy_rate_pct,서울특별시,0.0,0.0
서울,시청,11.71677999111627,11.71677999111627,중대형상가,vacancy_rate_pct,서울특별시,0.0,0.0
서울,을지로,6.812365249492021,12.282007931214554,중대형상가,vacancy_rate_pct,서울특별시,5.469642681722534,80.28992106860962
서울,종로,8.515068268348891,9.201611470961188,중대형상가,vacancy_rate_pct,서울특별시,0.6865432026122971,8.062685829122795
서울,충무로,11.20128037669521,3.047344911550804,중대형상가,vacancy_rate_pct,서울특별시,-8.153935465144407,-72.79467338491992
서울,소계(강남지역),10.680308743181556,11.069885968715623,중대형상가,vacancy_rate_pct,서울특별시,0.38957722553406704,3.6476213834434112
서울,강남대로,6.893751785759991,6.893751785759991,중대형상가,vacancy_rate_pct,서울특별시,0.0,0.0
서울,교대역,2.8979287631150594,3.7365679283059268,중대형상가,vacancy_rate_pct,서울특별시,0.8386391651908673,28.939260890919627
서울,남부터미널,5.154107499231925,7.752580916377163,중대형상가,vacancy_rate_pct,서울특별시,2.5984734171452377,50.415584415584405
서울,논현역,13.584550672882193,17.27659472479538,중대형상가,vacancy_rate_pct,서울특별시,3.6920440519131876,27.178256688926304
서울,도산대로,8.52224014590724,9.62276208207973,중대형상가,vacancy_rate_pct,서울특별시,1.1005219361724894,12.91352880616734
서울,방배역/내방역,8.531916581743317,9.645073638590269,중대형상가,vacancy_rate_pct,서울특별시,1.1131570568469513,13.046975391542116
서울,서래마을,7.391490861764546,9.05588007466276,중대형상가,vacancy_rate_pct,서울특별시,1.6643892128982136,22.51763878256192
서울,신사역,17.623306730584773,18.227489598524716,중대형상가,vacancy_rate_pct,서울특별시,0.6041828679399437,3.428317268582748
서울,압구정,7.758348894316949,7.920987582091299,중대형상가,vacancy_rate_pct,서울특별시,0.16263868777434975,2.0963054122699276
서울,양재말죽거리,7.199333954240523,7.199333954240523,중대형상가,vacancy_rate_pct,서울특별시,0.0,0.0
