dimension,segment_code,segment,TP_BUZ_NO,TP_BUZ_NM,SIDO_NM,CCG_NM,amt_share_jan,amt_share_jun,amt_share_change_pp,cnt_share_jan,cnt_share_jun,cnt_share_change_pp
GENDER_CD,x,법인,8021,스넥,전북특별자치도,부안군,1.614730878186969,3.0255544840887176,1.4108236059017487,1.518578352180937,1.6796640671865628,0.16108571500562574
GENDER_CD,1,남성,8021,스넥,전북특별자치도,순창군,58.528645833333336,42.910170749814405,-15.61847508351893,56.93196405648266,45.34461910519952,-11.587344951283143
GENDER_CD,2,여성,8021,스넥,전북특별자치도,순창군,32.58463541666667,30.753526354862657,-1.831109061804014,34.017971758664956,30.22974607013301,-3.788225688531945
GENDER_CD,3,외국인,8021,스넥,전북특별자치도,순창군,7.584635416666667,8.426132145508538,0.8414967288418707,7.188703465982028,6.972994760177348,-0.2157087058046807
GENDER_CD,x,법인,8021,스넥,전북특별자치도,순창군,1.3020833333333335,17.9101707498144,16.60808741648107,1.8613607188703467,17.452640064490126,15.591279345619778
GENDER_CD,1,남성,8021,스넥,전북특별자치도,완주군,59.837361644454475,58.30433101314772,-1.533030631306758,60.69164265129683,60.61966771441401,-0.07197493688282464
GENDER_CD,2,여성,8021,스넥,전북특별자치도,완주군,30.49469166478428,32.08139984532096,1.5867081805366787,30.92630712227254,30.414608591528214,-0.5116985307443258
GENDER_CD,3,외국인,8021,스넥,전북특별자치도,완주군,7.894736842105263,7.661446249033256,-0.23329059307200684,6.578839028406752,6.653195629396796,0.07435660099004426
GENDER_CD,x,법인,8021,스넥,전북특별자치도,완주군,1.7732098486559746,1.9528228924980666,0.17961304384209198,1.8032111980238783,2.3125280646609787,0.5093168666371004
GENDER_CD,1,남성,8021,스넥,전북특별자치도,익산시,58.138183508629204,57.78738384282867,-0.3507996658005368,55.68570600173963,54.420596375789856,-1.2651096259497763
GENDER_CD,2,여성,8021,스넥,전북특별자치도,익산시,33.778836655238536,33.81823829368674,0.039401638448204324,36.05102928385039,37.35965324560029,1.3086239617499018
GENDER_CD,3,외국인,8021,스넥,전북특별자치도,익산시,6.961473647510023,6.779178422592085,-0.18229522491793837,6.714989852131052,6.553867042665414,-0.16112280946563828
GENDER_CD,x,법인,8021,스넥,전북특별자치도,익산시,1.1215061886222324,1.6151994408925012,0.49369325227026883,1.5482748622789213,1.6658833359444358,0.11760847366551452
GENDER_CD,1,남성,8021,스넥,전북특별자치도,임실군,66.43109540636041,61.211447624340096,-5.219647782020317,61.60794941282746,60.18845700824499,-1.4194924045824706
GENDER_CD,2,여성,8021,스넥,전북특별자치도,임실군,28.75441696113074,28.646846346207276,-0.10757061492346409,32.429990966576334,30.44758539458186,-1.982405571994473
GENDER_CD,3,외국인,8021,스넥,전북특별자치도,임실군,4.814487632508834,8.502361767157545,3.6878741346487107,5.9620596205962055,7.243816254416961,1.2817566338207556
GENDER_CD,1,남성,8021,스넥,전북특별자치도,장수군,66.79909194097617,36.638733705772815,-30.160358235203354,59.71128608923885,32.758620689655174,-26.952665399583672
GENDER_CD,2,여성,8021,스넥,전북특별자치도,장수군,30.022701475595916,25.302607076350093,-4.7200943992458235,35.56430446194226,26.3184584178499,-9.245846044092357
GENDER_CD,3,외국인,8021,스넥,전북특별자치도,장수군,3.1782065834279227,8.426443202979515,5.248236619551593,4.724409448818897,7.9614604462474645,3.2370509974285673
GENDER_CD,1,남성,8021,스넥,전북특별자치도,전주시 덕진구,56.75155604124104,56.96486795793656,0.21331191669552396,54.34148814805425,53.71293001186239,-0.6285581361918631
GENDER_CD,2,여성,8021,스넥,전북특별자치도,전주시 덕진구,34.71278567016677,33.88611776899656,-0.8266679011702038,37.081167870875056,36.86437327006722,-0.2167946008078374
GENDER_CD,3,외국인,8021,스넥,전북특별자치도,전주시 덕진구,6.437972157552145,6.734900995443847,0.2969288378917021,6.232306587231165,6.504547251878212,0.27224066464704677
GENDER_CD,x,법인,8021,스넥,전북특별자치도,전주시 덕진구,2.097686131040053,2.414113277623027,0.3164271465829742,2.3450373938395233,2.9181494661921707,0.5731120723526475
GENDER_CD,1,남성,8021,스넥,전북특별자치도,전주시 완산구,52.818434740534656,52.81423969911933,-0.004195041415329115,50.26638869585361,49.86954198233315,-0.3968467135204534
GENDER_CD,2,여성,8021,스넥,전북특별자치도,전주시 완산구,37.69807669045603,37.82978644175092,0.13170975129489193,40.33224130513915,40.88522838012009,0.5529870749809405
GENDER_CD,3,외국인,8021,스넥,전북특별자치도,전주시 완산구,6.844482077335591,6.699063471671414,-0.14541860566417775,6.750719745855256,6.576341517085285,-0.1743782287699709
GENDER_CD,x,법인,8021,스넥,전북특별자치도,전주시 완산구,2.639006491673723,2.6569103874583404,0.017903895784617596,2.6506502531519907,2.668888120461476,0.01823786730948518
GENDER_CD,1,남성,8021,스넥,전북특별자치도,정읍시,59.52259660868933,59.8068714575607,0.28427484887137666,56.33053221288515,56.738197424892704,0.4076652120075508
GENDER_CD,2,여성,8021,스넥,전북특별자치도,정읍시,33.141692744341746,32.656916940731925,-0.4847758036098213,36.03641456582633,35.908440629470675,-0.12797393635565157
GENDER_CD,3,외국인,8021,스넥,전북특별자치도,정읍시,6.5279091769157995,6.528584423763208,0.0006752468474084949,6.792717086834734,6.423462088698139,-0.36925499813659446
GENDER_CD,x,법인,8021,스넥,전북특별자치도,정읍시,0.8078014700531257,1.0076271779441606,0.19982570789103482,0.8403361344537815,0.9298998569384835,0.08956372248470201
GENDER_CD,1,남성,8021,스넥,전북특별자치도,진안군,65.97687157638467,65.63786008230453,-0.33901149408013964,61.52073732718893,61.40637775960752,-0.11435956758140975
GENDER_CD,2,여성,8021,스넥,전북특별자치도,진안군,30.675593426658555,29.917695473251026,-0.7578979534075287,34.331797235023046,33.11529026982829,-1.2165069651947533
GENDER_CD,3,외국인,8021,스넥,전북특별자치도,진안군,1.8867924528301887,3.662551440329218,1.7757589874990294,2.7649769585253456,4.333605887162715,1.5686289286373696
GENDER_CD,x,법인,8021,스넥,전북특별자치도,진안군,1.4607425441265978,0.7818930041152263,-0.6788495400113714,1.3824884792626728,1.1447260834014716,-0.23776239586120118
GENDER_CD,1,남성,8021,스넥,제주특별자치도,서귀포시,39.486720915675576,31.867161543296717,-7.619559372378859,36.931543524337194,29.92188745416866,-7.009656070168532
GENDER_CD,2,여성,8021,스넥,제주특별자치도,서귀포시,26.958776714656175,21.595977131910562,-5.3627995827456125,28.739820771204407,22.544237207077952,-6.195583564126455
GENDER_CD,3,외국인,8021,스넥,제주특별자치도,서귀포시,27.81185728337655,27.751504085725404,-0.06035319765114622,27.28591083181497,26.995058185875976,-0.29085264593899396
GENDER_CD,x,법인,8021,스넥,제주특별자치도,서귀포시,5.742645086291693,18.78535723906732,13.042712152775627,7.042724872643438,20.53881715287741,13.496092280233972
GENDER_CD,1,남성,8021,스넥,제주특별자치도,제주시,34.3458043296426,28.418408722292305,-5.927395607350292,31.94373048809539,26.057604870912897,-5.886125617182493
GENDER_CD,2,여성,8021,스넥,제주특별자치도,제주시,25.356196038958277,21.560191025409985,-3.7960050135482923,26.975012224325784,22.6475704740442,-4.327441750281583
GENDER_CD,3,외국인,8021,스넥,제주특별자치도,제주시,33.69437316585622,32.35436565146873,-1.3400075143874872,33.94977369325092,32.51887874115368,-1.4308949520972405
GENDER_CD,x,법인,8021,스넥,제주특별자치도,제주시,6.603626465542907,17.66703460082898,11.063408135286075,7.1314835943279125,18.77594591388922,11.644462319561308
GENDER_CD,1,남성,8021,스넥,충청남도,계룡시,63.29113924050633,59.33541017653167,-3.9557290639746654,57.76470588235294,54.65451055662188,-3.1101953257310626
GENDER_CD,2,여성,8021,스넥,충청남도,계룡시,26.272281064324467,28.93042575285566,2.6581446885311912,29.58823529411765,32.05374280230326,2.4655075081856133
GENDER_CD,3,외국인,8021,스넥,충청남도,계룡시,2.1958150348747094,2.596053997923157,0.4002389630484475,2.5294117647058822,2.2552783109404992,-0.274133453765383
GENDER_CD,x,법인,8021,스넥,충청남도,계룡시,8.240764660294497,9.138110072689512,0.8973454123950155,10.117647058823529,11.036468330134356,0.9188212713108275
GENDER_CD,1,남성,8021,스넥,충청남도,공주시,57.017040015316866,54.818247426596265,-2.1987925887206003,58.279350753329936,55.69553498183522,-2.583815771494713
GENDER_CD,2,여성,8021,스넥,충청남도,공주시,30.954432318590847,32.31283473240399,1.3584024138131454,31.588907489628067,33.3001289112856,1.7112214216575303
GENDER_CD,3,외국인,8021,스넥,충청남도,공주시,6.969174803752633,5.990048239449995,-0.9791265643026383,5.9611325423975545,5.713113793507559,-0.24801874888999542
GENDER_CD,x,법인,8021,스넥,충청남도,공주시,5.059352862339652,6.878869601549739,1.819516739210087,4.1706092146444425,5.291222313371616,1.1206130987271736
GENDER_CD,1,남성,8021,스넥,충청남도,금산군,59.701083230495,59.195095948827294,-0.5059872816677071,58.468208092485554,57.26164079822617,-1.2065672942593864
GENDER_CD,2,여성,8021,스넥,충청남도,금산군,28.98669957493487,30.543710021321964,1.5570104463870926,31.647398843930635,32.95454545454545,1.3071466106148186
GENDER_CD,3,외국인,8021,스넥,충청남도,금산군,9.735362676539147,9.368336886993603,-0.36702578954554355,9.046242774566474,8.675166297117515,-0.371076477448959
GENDER_CD,x,법인,8021,스넥,충청남도,금산군,1.5768545180309887,0.8928571428571428,-0.683997375173846,0.838150289017341,1.1086474501108647,0.27049716109352373
GENDER_CD,1,남성,8021,스넥,충청남도,논산시,55.894393082194924,57.20557014860926,1.3111770664143378,52.928913904523654,53.82192713653387,0.8930132320102189
GENDER_CD,2,여성,8021,스넥,충청남도,논산시,34.11066648268249,33.46047281494009,-0.6501936677423998,36.22055451323744,35.51242764725911,-0.7081268659783291
GENDER_CD,3,외국인,8021,스넥,충청남도,논산시,8.555264247274733,7.891043863121154,-0.6642203841535794,9.255784865540964,9.19305413687436,-0.06273072866660279
GENDER_CD,x,법인,8021,스넥,충청남도,논산시,1.439676187847845,1.4429131733294953,0.0032369854816503008,1.594746716697936,1.4725910793326524,-0.12215563736528368
GENDER_CD,1,남성,8021,스넥,충청남도,당진시,60.978616673043405,62.09856233459695,1.119945661553544,58.72624043446063,58.3423579524944,-0.383882481966225
GENDER_CD,2,여성,8021,스넥,충청남도,당진시,27.17340475279514,25.802875330806096,-1.370529421989044,29.605858635727806,29.196447909898204,-0.40941072582960203
GENDER_CD,3,외국인,8021,스넥,충청남도,당진시,9.696892403179866,9.50218153207925,-0.19471087110061625,9.372171480292932,9.40726301350083,0.03509153320789693
GENDER_CD,x,법인,8021,스넥,충청남도,당진시,2.1510861709815923,2.5963808025177024,0.44529463153611015,2.2957294495186376,3.0539311241065628,0.7582016745879252
