TP_BUZ_NO,TP_BUZ_NM,SIDO_NM,CCG_NM,total_amt_6m,total_cnt_6m,avg_ticket_6m,amt_growth_pct_m,amt_r2,cnt_growth_pct_m,cnt_r2,ticket_growth_pct_m,ticket_r2,peak_month,amt_growth_without_peak_pct_m,peak_dependency,market_size_quartile
8006,서양음식,전북특별자치도,부안군,1096480000,79325,13822.628427355814,3.782105705623161,0.29582588439827845,5.271740674640476,0.5058920236823676,-1.4150378434620094,0.6822141145532202,202605,1.6703026959719751,False,Q1_small
8006,서양음식,전북특별자치도,순창군,599580000,45468,13186.856690419636,12.995524118093826,0.7255388101506598,12.946598681492343,0.7860329544633697,0.043317317362897144,0.0004569187667215698,202605,14.736093436770775,False,Q1_small
8006,서양음식,전북특별자치도,완주군,2327140000,228098,10202.369157116678,4.502507882300882,0.6950656421719091,6.11519478342406,0.7623030388751498,-1.5197511576119052,0.46923209296139273,202605,4.4522849913080105,False,Q2
8006,서양음식,전북특별자치도,익산시,4770260000,421583,11315.114698647716,2.343945337739673,0.483569686368474,5.285929081978551,0.7742540228180502,-2.7942800808151675,0.7315295618285822,202605,1.6552953898748568,False,Q2
8006,서양음식,전북특별자치도,임실군,653230000,37559,17392.10309113661,12.416076387481818,0.5253106744760763,9.919619303273619,0.5507032889308107,2.2711660575537387,0.4010000687582289,202605,9.402514623042906,False,Q1_small
8006,서양음식,전북특별자치도,장수군,430910000,35996,11971.052339148795,15.36188054830018,0.7685583476208183,17.265593927569455,0.7889272649034608,-1.623420233939294,0.8768105231512067,202605,19.103935446979342,False,Q1_small
8006,서양음식,전북특별자치도,전주시 덕진구,8009360000,759857,10540.614878852206,2.300429402327111,0.3942550004002237,5.5092136002348235,0.7555805104052596,-3.0412360100280402,0.7887000930108744,202605,1.5453376756258352,False,Q3
8006,서양음식,전북특별자치도,전주시 완산구,10192030000,869860,11716.862483618053,1.9979625344481298,0.3652765052781913,3.9382110063078954,0.6734051799810888,-1.8667326030289422,0.48436578375970457,202605,0.972448520790979,False,Q3
8006,서양음식,전북특별자치도,정읍시,2126970000,168243,12642.249603252438,1.7715950003627685,0.4919849605231029,3.691501206615765,0.7419831018384786,-1.8515559943792677,0.685626689948324,202605,1.2842442443929443,False,Q2
8006,서양음식,전북특별자치도,진안군,331730000,28076,11815.429548368713,7.0209691734208715,0.6368178295500057,7.123122878261204,0.7229296033766442,-0.09536102206093298,0.0033930320584873233,202605,7.040686443025374,False,Q1_small
