amt_growth_pct_m,amt_r2,cnt_growth_pct_m,cnt_r2,ticket_growth_pct_m,ticket_r2,amt_fitted_change_pct,cnt_fitted_change_pct,ticket_fitted_change_pct,SIDO_NM,CCG_NM,TP_BUZ_NO,TP_BUZ_NM,total_amt_6m,total_cnt_6m,peak_month,amt_without_peak_growth_pct_m,region_amt_growth_pct_m,amt_direction,cnt_direction,ticket_direction,region_direction,region_industry_relation,decomposition_type,peak_dependent
1.8394292189840904,0.14288496807804107,4.562826445744736,0.46040427406759654,-2.6045558630472807,0.5609930702984858,9.54177723951065,24.99325299879874,-12.361847850648648,경상북도,청송군,8006,서양음식,275090000,19239,202605,0.23976844764279476,2.2941845259941864,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,True
-0.3232767615352381,0.008590576718343068,0.012512009604221972,1.5656770496752515e-05,-0.33574676247222207,0.012289938779319831,-1.6059667516111649,0.06257570501842594,-1.6674990073692009,경상북도,청송군,8021,스넥,163630000,7897,202601,1.9115695288676084,2.2941845259941864,감소,정체,감소,상승,정반대,정체 CNT·감소 건당금액,False
1.764046089424849,0.3464526583028027,2.6755899798468303,0.7032145787859411,-0.8877902631003987,0.08952307679276839,9.136954358834036,14.113239649922518,-4.360830790848373,경상북도,청송군,8301,제과점,60130000,3803,202606,0.9774587109683178,2.2941845259941864,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
1.7475424627356535,0.3947892313064244,3.831309928469362,0.74603425025683,-2.0068777589046483,0.8823482646295608,9.04848640230352,20.681768382637024,-9.639634997267533,경상북도,칠곡군,4004,대형할인점,141110000,9173,202604,2.008814894402211,2.0022447243870696,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
4.313079057336425,0.809994405841586,4.853052059109863,0.8374441948066882,-0.5149807193679821,0.5594506446060794,23.507640305304474,26.737571791554572,-2.5485193069356615,경상북도,칠곡군,4010,편의점,7170620000,777370,202605,4.718960185871224,2.0022447243870696,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
-0.05869720229432638,0.001210241190814254,1.5565335381227983,0.3884354951962051,-1.590474471847678,0.6348649599341072,-0.29314167748965253,8.028747961479935,-7.703402840452857,경상북도,칠곡군,4020,슈퍼마켓,9517010000,469360,202605,-0.925073564172682,2.0022447243870696,정체,상승,감소,상승,정체포함차이,상승 CNT·감소 건당금액,False
2.509658162421801,0.33430956546340673,2.231416580136897,0.3177127480302526,0.2721683721038409,0.03057231929808757,13.194135356160402,11.666240126440862,1.368269611289157,경상북도,칠곡군,8001,일반한식,18944270000,834404,202605,1.2698370557792347,2.0022447243870696,상승,상승,상승,상승,같은방향,상승 CNT·상승 건당금액,False
15.04268736438342,0.08369239119169125,5.68669194685493,0.026651027533827643,8.852576653864038,0.2788333049377577,101.50929832393074,31.85649350607139,52.82470583418942,경상북도,칠곡군,8002,갈비전문점,2880000,193,202606,-16.332447828264282,2.0022447243870696,상승,상승,상승,상승,같은방향,상승 CNT·상승 건당금액,True
-3.451375146435555,0.3889425835433953,-2.0954066597740018,0.19856099396802085,-1.3849896520681118,0.27482481545604265,-16.106084859420484,-10.047064766275847,-6.735766962357897,경상북도,칠곡군,8004,일식회집,134050000,3132,202601,-1.3443176181842842,2.0022447243870696,감소,감소,감소,상승,정반대,감소 CNT·감소 건당금액,False
-1.228152124164647,0.16101820470880546,-0.11168751915038178,0.0014881720879657,-1.117712950880302,0.42848587600779686,-5.99176600168226,-0.5571915779821686,-5.465025083198172,경상북도,칠곡군,8005,중국음식,1043320000,45698,202605,-2.4424559036997824,2.0022447243870696,감소,정체,감소,상승,정반대,정체 CNT·감소 건당금액,False
2.7765447731046855,0.35310756531282983,3.953869334311519,0.6861307622115979,-1.1325452037004091,0.4012561529211893,14.675347703669667,21.395697738543713,-5.535904616115368,경상북도,칠곡군,8006,서양음식,3539080000,265190,202605,1.244439227928173,2.0022447243870696,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
1.5403517095174897,0.10588993882170816,1.2701981496643504,0.08544846967115705,0.2667651143071142,0.03317403385296214,7.9427098882515725,6.514393472615036,1.3409609434643985,경상북도,칠곡군,8021,스넥,1023640000,54224,202605,-0.08920031272635122,2.0022447243870696,상승,상승,상승,상승,같은방향,상승 CNT·상승 건당금액,True
-3.5138438172437327,0.5773307475601167,-0.37236390229025457,0.019961381601593553,-3.1532213731061813,0.826484036479548,-16.37713812698907,-1.8480055578947032,-14.802687048467606,경상북도,칠곡군,8301,제과점,788200000,56899,202601,-2.8175925520028944,2.0022447243870696,감소,감소,감소,상승,정반대,감소 CNT·감소 건당금액,False
-4.12849487322097,0.6931795177105299,-2.4407402830323925,0.4504895492824701,-1.7299788816406183,0.38550222081211494,-19.006954805037537,-11.622343536537402,-8.355744612386982,경상북도,포항시 남구,4004,대형할인점,7832060000,208774,202601,-4.360102933225585,1.7988259885429174,감소,감소,감소,상승,정반대,감소 CNT·감소 건당금액,False
4.499867328690659,0.7118610596886731,5.211491851622691,0.7594632581435408,-0.6763752803121964,0.19646949617921328,24.617402702300346,28.91869294536195,-3.3364364350829354,경상북도,포항시 남구,4010,편의점,14144650000,1606998,202605,4.325823032564615,1.7988259885429174,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
6.007842221523306,0.5600453857350605,7.3460082925570696,0.7955907640335268,-1.2465913659188836,0.3155464143753447,33.8720682052845,42.53761844821371,-6.079482972473283,경상북도,포항시 남구,4020,슈퍼마켓,21343630000,1126915,202605,4.257391852736046,1.7988259885429174,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
0.6335782912864264,0.03242443585016164,2.171575560087618,0.3724140111609936,-1.505308360344076,0.6224301531719794,3.208288740185055,11.339804102341736,-7.303331838704058,경상북도,포항시 남구,8001,일반한식,47093320000,1094415,202605,-0.9620563695295169,1.7988259885429174,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,True
2.260407413928042,0.29516222952227433,4.2630082997675895,0.8403484421902884,-1.9207204151272683,0.42435018223998766,11.824661779264007,23.211503559685802,-9.241703454179026,경상북도,포항시 남구,8004,일식회집,2669420000,51077,202605,1.0460054798195948,1.7988259885429174,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
-1.5143742916495873,0.15175634732487286,0.337510495778587,0.01348125558470592,-1.8456555063782791,0.5904173620167763,-7.345985250802372,1.6989823242401323,-8.8938624245081,경상북도,포항시 남구,8005,중국음식,3256110000,111585,202605,-3.3343036820925236,1.7988259885429174,감소,상승,감소,상승,정반대,상승 CNT·감소 건당금액,False
-0.30670284745681237,0.012600714744945507,2.467470871225245,0.5537450404104657,-2.7073701488822133,0.8101691978872833,-1.524136379910036,12.961404845152233,-12.823442878494152,경상북도,포항시 남구,8006,서양음식,10866040000,943426,202605,-1.4687516322621357,1.7988259885429174,감소,상승,감소,상승,정반대,상승 CNT·감소 건당금액,False
