TP_BUZ_NO,TP_BUZ_NM,SIDO_NM,CCG_NM,AGE_CD,amt,cnt,bc_age_amt_share_pct,bc_age_cnt_share_pct,population_age_share_pct,store_lq,stores_per_10k_residents,store_observed,age_consumption_index,AGE_GROUP,age_supply_type
8021,스넥,경상남도,창원시 진해구,2,103760000,5712,6.171047936243607,6.3623604892067105,9.339438146548202,0.9101360672374064,8.964589870013448,True,0.681235893355983,20대,저특화·연령소비과소
8021,스넥,경상남도,창원시 진해구,3,188110000,10730,11.18770072558582,11.951703089843837,11.110687417947279,0.9101360672374064,8.964589870013448,True,1.0756942968747416,30대,저특화·연령소비과대
8021,스넥,경상남도,창원시 진해구,4,489570000,26003,29.11680742238611,28.963665931519973,17.353503549035523,0.9101360672374064,8.964589870013448,True,1.6690385229517368,40대,저특화·연령소비과대
8021,스넥,경상남도,창원시 진해구,5,520350000,27163,30.94742476507672,30.255741941232817,17.54352993301411,0.9101360672374064,8.964589870013448,True,1.7246097026514808,50대,저특화·연령소비과대
8021,스넥,경상남도,창원시 진해구,6,379610000,20170,22.577019150707745,22.466528548196663,27.408650240687983,0.9101360672374064,8.964589870013448,True,0.8196875202137912,60대 이상,저특화·연령소비과소
8021,스넥,경상남도,통영시,2,73300000,3505,5.512272891348815,5.516731199043032,7.252247787407219,1.137983284993631,14.755371472948484,True,0.7606925963867737,20대,고특화·연령소비과소
8021,스넥,경상남도,통영시,3,150430000,7392,11.312567681386115,11.634715270563794,7.5078038696850715,1.137983284993631,14.755371472948484,True,1.549682899621595,30대,고특화·연령소비과대
8021,스넥,경상남도,통영시,4,368440000,18104,27.707255444591507,28.494979066326692,14.794958980303937,1.137983284993631,14.755371472948484,True,1.9259924346029726,40대,고특화·연령소비과대
8021,스넥,경상남도,통영시,5,426500000,19786,32.07345686439658,31.142380457707684,18.69653469400068,1.137983284993631,14.755371472948484,True,1.6656766062483555,50대,고특화·연령소비과대
8021,스넥,경상남도,통영시,6,311090000,14747,23.394447118276982,23.211194006358802,37.2597607627322,1.137983284993631,14.755371472948484,True,0.6229560665771908,60대 이상,고특화·연령소비과소
8021,스넥,경상남도,하동군,2,14370000,598,5.833874634621631,5.457698275075294,4.947673273343756,0.7721531716492046,11.617335084351955,True,1.1030838079950358,20대,저특화·연령소비과대
8021,스넥,경상남도,하동군,3,27780000,1251,11.278012341669372,11.417358766085608,5.285062259793711,0.7721531716492046,11.617335084351955,True,2.1603073350608466,30대,저특화·연령소비과대
8021,스넥,경상남도,하동군,4,53400000,2289,21.679116596297497,20.890754768641052,8.156850253775193,0.7721531716492046,11.617335084351955,True,2.561130107662856,40대,저특화·연령소비과대
8021,스넥,경상남도,하동군,5,81170000,3790,32.953069178304645,34.58975997079492,17.764682707661876,0.7721531716492046,11.617335084351955,True,1.947108233792232,50대,저특화·연령소비과대
8021,스넥,경상남도,하동군,6,69600000,3029,28.255927249106854,27.64442821940312,55.91143224768123,0.7721531716492046,11.617335084351955,True,0.4944324820180151,60대 이상,저특화·연령소비과소
8021,스넥,경상남도,함안군,2,23300000,1043,4.1720383899154845,3.9793971766501333,6.24850615319144,0.7485378363092211,8.616596620183937,True,0.6368557666567467,20대,저특화·연령소비과소
8021,스넥,경상남도,함안군,3,49510000,2412,8.865133934966337,9.202594429607021,6.589540448999341,0.7485378363092211,8.616596620183937,True,1.3965457076759407,30대,저특화·연령소비과대
8021,스넥,경상남도,함안군,4,134910000,6120,24.15663944993554,23.349866463181993,12.190372922459877,0.7485378363092211,8.616596620183937,True,1.9154349593490745,40대,저특화·연령소비과대
8021,스넥,경상남도,함안군,5,193710000,9159,34.68521701761925,34.944677603967946,17.964637366865457,0.7485378363092211,8.616596620183937,True,1.9451924851219657,50대,저특화·연령소비과대
8021,스넥,경상남도,함안군,6,157050000,7476,28.12097120756339,28.5234643265929,44.518966753528396,0.7485378363092211,8.616596620183937,True,0.6407036462572943,60대 이상,저특화·연령소비과소
8021,스넥,경상남도,함양군,2,11780000,466,5.62962962962963,5.527876631079478,5.520133752727479,0.8328507127586092,10.813579579408668,True,1.0014026613663434,20대,저특화·연령소비과대
8021,스넥,경상남도,함양군,3,21460000,864,10.255675029868579,10.249110320284698,5.613175021489227,0.8328507127586092,10.813579579408668,True,1.825902502780951,30대,저특화·연령소비과대
8021,스넥,경상남도,함양군,4,45150000,1834,21.57706093189964,21.755634638196916,9.04247782595143,0.8328507127586092,10.813579579408668,True,2.4059372947268285,40대,저특화·연령소비과대
8021,스넥,경상남도,함양군,5,70210000,2788,33.5531660692951,33.072360616844605,17.134706754701654,0.8328507127586092,10.813579579408668,True,1.930138699792441,50대,저특화·연령소비과대
8021,스넥,경상남도,함양군,6,60650000,2478,28.98446833930705,29.39501779359431,52.68166661943759,0.8328507127586092,10.813579579408668,True,0.5579743330054147,60대 이상,저특화·연령소비과소
8021,스넥,경상남도,합천군,2,11670000,457,6.438265475008276,5.090220539095567,4.591836734693877,0.7977342983943546,9.00808153600659,True,1.1085369174030346,20대,저특화·연령소비과대
8021,스넥,경상남도,합천군,3,26190000,1325,14.448857994041708,14.758298061929159,4.914723643019655,0.7977342983943546,9.00808153600659,True,3.0028744511179704,30대,저특화·연령소비과대
8021,스넥,경상남도,합천군,4,46470000,2169,25.63720622310493,24.159055468924038,8.09954325401577,0.7977342983943546,9.00808153600659,True,2.9827676340818265,40대,저특화·연령소비과대
8021,스넥,경상남도,합천군,5,55810000,2679,30.790025377910187,29.83960793049677,15.569136288211846,0.7977342983943546,9.00808153600659,True,1.9165872388881195,50대,저특화·연령소비과대
8021,스넥,경상남도,합천군,6,41120000,2348,22.685644929934902,26.15281799955447,59.5843953675351,0.7977342983943546,9.00808153600659,True,0.43892059050420407,60대 이상,저특화·연령소비과소
8021,스넥,경상북도,경산시,2,261430000,19056,10.623306012816396,9.736507303913305,12.466360904633875,1.0276485995222493,9.83272970243654,True,0.7810224153140107,20대,고특화·연령소비과소
8021,스넥,경상북도,경산시,3,319750000,26637,12.993161066434775,13.609957234169745,11.510295745690337,1.0276485995222493,9.83272970243654,True,1.1824159461120327,30대,고특화·연령소비과대
8021,스넥,경상북도,경산시,4,528070000,42455,21.458322327919348,21.69203492798275,13.718108492804049,1.0276485995222493,9.83272970243654,True,1.5812701101876758,40대,고특화·연령소비과대
8021,스넥,경상북도,경산시,5,733590000,58017,29.809704540190417,29.64331151611766,17.433370235647637,1.0276485995222493,9.83272970243654,True,1.700377558408254,50대,고특화·연령소비과대
8021,스넥,경상북도,경산시,6,618070000,49552,25.115506052639063,25.31818901781654,30.744013917444256,1.0276485995222493,9.83272970243654,True,0.8235160537528547,60대 이상,고특화·연령소비과소
8021,스넥,경상북도,경주시,2,247220000,19138,7.849051332198827,8.283414127423823,8.181724775669567,0.8605679086950541,12.6310938856454,True,1.0124288404392012,20대,저특화·연령소비과대
8021,스넥,경상북도,경주시,3,466500000,36225,14.811028421934926,15.679103185595567,9.46633331050072,0.8605679086950541,12.6310938856454,True,1.6563016187274122,30대,저특화·연령소비과대
8021,스넥,경상북도,경주시,4,774780000,56835,24.59868939066826,24.599636426592795,12.305363381053496,0.8605679086950541,12.6310938856454,True,1.99909873969823,40대,저특화·연령소비과대
8021,스넥,경상북도,경주시,5,919570000,65820,29.195664321454878,28.488573407202217,18.359134187273103,0.8605679086950541,12.6310938856454,True,1.5517383944473282,50대,저특화·연령소비과대
