TP_BUZ_NO,TP_BUZ_NM,SIDO_NM,CCG_NM,all_amt_6m,all_cnt_6m,corp_amt_6m,corp_cnt_6m,corp_amt_share_pct,corp_cnt_share_pct,all_amt_growth_pct_m,noncorp_amt_growth_pct_m,corp_amt_growth_pct_m,corporate_growth_contribution_gap_pp_m
4020,슈퍼마켓,경기도,화성시 만세구,30349530000,1128789,263100000.0,9509.0,0.8668997510010863,0.842407216937798,-0.45182597717748674,-0.4344786449049247,-2.4332533548831825,-0.01734733227256202
4020,슈퍼마켓,경기도,화성시 병점구,9370140000,351975,158950000.0,5871.0,1.696346052460262,1.6680161943319838,-1.1896660115640192,-1.2040947392046844,-0.36214151938899874,0.014428727640665162
4020,슈퍼마켓,경기도,화성시 효행구,9037350000,326128,147280000.0,5706.0,1.6296812671856242,1.7496197811902074,-1.7920795401474214,-1.794339382251973,-1.5488569255486533,0.002259842104551657
4020,슈퍼마켓,경상남도,거제시,10557530000,560778,824250000.0,45133.0,7.80722384876008,8.048282921227296,2.015873655852352,-0.6402327885396871,36.460450820290035,2.656106444392039
4020,슈퍼마켓,경상남도,거창군,2836780000,119275,323440000.0,17349.0,11.401659628169968,14.545378327394676,7.344164391535149,0.9597838187733024,120.95169958363758,6.384380572761847
4020,슈퍼마켓,경상남도,고성군,2596650000,94345,202540000.0,7886.0,7.80005006450619,8.358683555037363,8.638283366549473,3.56069309155718,91.37003379476783,5.077590274992293
4020,슈퍼마켓,경상남도,김해시,26246600000,1335614,2281380000.0,138358.0,8.692097262121571,10.359130706925804,2.0708448508586685,-2.489739085355794,96.05825017469594,4.560583936214463
4020,슈퍼마켓,경상남도,남해군,3407160000,116104,359220000.0,10254.0,10.543091607086254,8.831737063322539,10.260979192375355,6.628984771646077,105.14132906343734,3.6319944207292787
4020,슈퍼마켓,경상남도,밀양시,6075260000,241743,48720000.0,2589.0,0.801940986887804,1.0709720653752126,0.40405583439236625,0.4046193274321299,0.44839408261622865,-0.0005634930397636628
4020,슈퍼마켓,경상남도,사천시,4222210000,199105,613360000.0,30672.0,14.526989420232534,15.404937093493382,5.63007749054408,-1.960520074172862,111.26785820206018,7.590597564716942
4020,슈퍼마켓,경상남도,산청군,1951250000,72216,43060000.0,1859.0,2.2067905188981425,2.574221779107123,3.5033086084334046,2.9276449797424995,31.969201752396387,0.5756636286909051
4020,슈퍼마켓,경상남도,양산시,18904870000,847601,177590000.0,9332.0,0.939387575793962,1.1009897345567077,-7.280949679618565,-7.25994568046867,-9.470402981916404,-0.021003999149894703
4020,슈퍼마켓,경상남도,의령군,1552420000,58310,21890000.0,726.0,1.4100565568596128,1.2450694563539701,1.723627252996362,1.514617163515075,17.991763135552155,0.2090100894812872
4020,슈퍼마켓,경상남도,진주시,8064430000,477692,849190000.0,49290.0,10.530068461131165,10.318364134212004,4.666127376664642,-0.8839280676233305,110.90200540890834,5.550055444287972
4020,슈퍼마켓,경상남도,창녕군,4572790000,177553,44160000.0,1886.0,0.9657123987762395,1.062218041936774,1.2953771882520058,1.3784400978856817,-6.963227214476439,-0.08306290963367591
4020,슈퍼마켓,경상남도,창원시 마산합포구,12835240000,660439,1053770000.0,70095.0,8.209975037474953,10.61339502966966,3.3257658906561183,-0.9327251397142222,101.71786936201524,4.25849103037034
4020,슈퍼마켓,경상남도,창원시 마산회원구,11999200000,765883,2306160000.0,150572.0,19.21928128541903,19.659921946302504,9.819149607994634,-1.306130744860373,153.81631149275032,11.125280352855007
4020,슈퍼마켓,경상남도,창원시 성산구,8839380000,630019,1250450000.0,88817.0,14.14635415606072,14.097511344895947,6.790547148136097,-1.2565368928064018,125.61267793762146,8.047084040942499
4020,슈퍼마켓,경상남도,창원시 의창구,12397290000,720362,2060410000.0,127782.0,16.619841917064132,17.738581435444956,7.061670566137947,-2.6014540062295604,147.82970898154602,9.663124572367508
4020,슈퍼마켓,경상남도,창원시 진해구,9644690000,536804,1436740000.0,79999.0,14.896694450521478,14.90283231868615,5.042458968184867,-3.785791669635439,156.59284971947955,8.828250637820306
4020,슈퍼마켓,경상남도,통영시,7585570000,308278,599250000.0,26351.0,7.899867775262768,8.547804254601367,3.1374838433515175,-1.2042848950776694,113.36043645838512,4.341768738429187
4020,슈퍼마켓,경상남도,하동군,1525160000,58700,163930000.0,6095.0,10.74838049778384,10.383304940374787,6.517409768043274,0.209272097541391,130.2878177024745,6.308137670501883
4020,슈퍼마켓,경상남도,함안군,7017260000,264319,284170000.0,10812.0,4.049586305766068,4.090511843643476,-0.2932620906461568,0.3299176494541462,-13.345472547800902,-0.623179740100303
4020,슈퍼마켓,경상남도,함양군,1031020000,45839,57010000.0,2204.0,5.52947566487556,4.808132812670434,4.0774960198781525,1.4295586758603744,82.22489068843167,2.647937344017778
4020,슈퍼마켓,경상남도,합천군,1379230000,61875,200370000.0,8421.0,14.527671236849546,13.60969696969697,12.060527258259983,3.2473345483100733,155.33882636799436,8.81319270994991
4020,슈퍼마켓,경상북도,경산시,28221880000,1563159,586280000.0,33869.0,2.077395269202477,2.166702171692067,-0.6500831732490636,-0.5438650435602118,-5.3988456466412,-0.1062181296888518
4020,슈퍼마켓,경상북도,경주시,17370370000,823801,357000000.0,18370.0,2.0552239244184203,2.2299074655165505,-0.12878094161556175,0.14575505587822055,-12.041933964415461,-0.2745359974937823
4020,슈퍼마켓,경상북도,고령군,3070720000,146883,109250000.0,6965.0,3.5577975197999163,4.741869379029568,1.4331141690998304,2.1014139538916603,-14.441889377533437,-0.6682997847918299
4020,슈퍼마켓,경상북도,구미시,30220890000,1525600,537690000.0,30172.0,1.779199752224372,1.9777136864184581,-1.4004158704807435,-1.2734900414385266,-8.066195572401858,-0.12692582904221683
4020,슈퍼마켓,경상북도,김천시,4738740000,252553,131800000.0,7375.0,2.781330058201125,2.9201791307171168,2.752351660279518,3.2107158480678057,-11.955982618022981,-0.4583641877882876
4020,슈퍼마켓,경상북도,문경시,2351970000,113704,71410000.0,3779.0,3.0361781825448455,3.3235418279040316,0.46504933523496983,0.9472973405798307,-12.918307528115541,-0.4822480053448609
4020,슈퍼마켓,경상북도,봉화군,1299170000,56078,69060000.0,3164.0,5.315701563305804,5.64214130318485,4.285054838407987,5.248236701666312,-11.168000707465987,-0.9631818632583249
4020,슈퍼마켓,경상북도,상주시,6684390000,294208,162490000.0,7282.0,2.430887485619481,2.475119643245595,3.0171350393946907,3.490311086556444,-13.026030043748785,-0.4731760471617532
4020,슈퍼마켓,경상북도,성주군,1113920000,58521,29820000.0,1587.0,2.677032461936225,2.7118470292715435,0.8039018299218736,1.3441450414638723,-15.916164182903694,-0.5402432115419986
4020,슈퍼마켓,경상북도,안동시,6886490000,331195,332950000.0,17666.0,4.834828773439009,5.33401772369752,-0.015865760136206625,0.8856739785543444,-15.665790664514798,-0.901539738690551
4020,슈퍼마켓,경상북도,영덕군,2869470000,137877,151770000.0,7272.0,5.289130048406151,5.274266193781414,-2.1446743383798035,-1.2783033050184192,-16.534054420728424,-0.8663710333613843
4020,슈퍼마켓,경상북도,영양군,986530000,41369,449470000.0,16320.0,45.560702664896155,39.449829582537646,22.55928683925025,9.904725931407066,53.188884093998844,12.654560907843186
4020,슈퍼마켓,경상북도,영주시,4452760000,224034,320170000.0,14997.0,7.190371814335378,6.694073221028951,1.2286166031539176,2.7699678592732027,-16.01786985676186,-1.541351256119285
4020,슈퍼마켓,경상북도,영천시,7885250000,370012,143600000.0,8064.0,1.8211217145937035,2.179388776580219,0.9404471851802345,1.2443260931318958,-13.835542194726102,-0.3038789079516613
4020,슈퍼마켓,경상북도,예천군,1603600000,71190,55930000.0,2652.0,3.487777500623597,3.725242309313106,0.3203784908886011,1.0317318894545318,-17.959466185969568,-0.7113533985659306
4020,슈퍼마켓,경상북도,울릉군,197300000,9252,5230000.0,147.0,2.6507856056766346,1.5888456549935148,1.5008007008383129,1.8171042251478302,-10.649331377654885,-0.31630352430951736
4020,슈퍼마켓,경상북도,울진군,2166250000,89436,74290000.0,3317.0,3.4294287362954416,3.7087973522966147,-0.4309032626800738,0.1716516420884014,-15.52890377879168,-0.6025549047684752
4020,슈퍼마켓,경상북도,의성군,1027960000,51898,47480000.0,2200.0,4.618856764854663,4.23908435777872,6.1387264997729645,7.213622526171043,-12.620008774490302,-1.0748960263980782
4020,슈퍼마켓,경상북도,청도군,1833750000,77535,59890000.0,3198.0,3.2659850034083164,4.124588895337589,2.3861807056726447,2.9560458332323942,-12.667183036676608,-0.5698651275597495
4020,슈퍼마켓,경상북도,청송군,1288330000,46989,40620000.0,2315.0,3.152918895003609,4.9266849688224905,3.3026992555884767,3.83817375452206,-11.97786773399867,-0.5354744989335836
4020,슈퍼마켓,경상북도,칠곡군,9517010000,469360,169120000.0,9156.0,1.7770287096472528,1.9507414351457304,-0.058697202294565855,0.20068664984160128,-12.944314240659436,-0.25938385213616716
4020,슈퍼마켓,경상북도,포항시 남구,21343630000,1126915,5681090000.0,322112.0,26.617262386951047,28.583522270978733,6.0078422215232825,0.29451844310792213,24.182944122743695,5.7133237784153605
4020,슈퍼마켓,경상북도,포항시 북구,22096120000,1252662,7261350000.0,463735.0,32.862556865187194,37.019962288310815,2.875544141226762,0.12493488183429743,8.690754741888028,2.7506092593924647
4020,슈퍼마켓,광주광역시,광산구,46045460000,2504981,6212550000.0,378846.0,13.492209655414452,15.123707525126937,1.3562657534163498,-1.2446032217964667,19.059320214953253,2.6008689752128165
4020,슈퍼마켓,광주광역시,남구,23686220000,1403013,6579900000.0,400487.0,27.77944306858587,28.544781837374277,1.1217675103116898,-2.1789684958127173,10.068691882546783,3.3007360061244073
4020,슈퍼마켓,광주광역시,동구,12626090000,734727,2879340000.0,192639.0,22.804684585647657,26.219126287723192,2.8635866554146197,-0.9402553710643687,17.144907168506055,3.8038420264789883
4020,슈퍼마켓,광주광역시,북구,44501150000,2719610,10172680000.0,686068.0,22.859364308562814,25.22670529965694,2.7181143018376623,-0.9647148551561605,16.2931065274456,3.6828291569938227
4020,슈퍼마켓,광주광역시,서구,28047270000,1548868,4344920000.0,300384.0,15.491418594394393,19.393776616212616,0.7308556197670479,-2.0022003390325884,16.590578804066038,2.7330559587996364
4020,슈퍼마켓,대구광역시,군위군,867510000,42921,252440000.0,11772.0,29.09937637606483,27.42713357097924,24.689052905072,8.832505417002851,118.04241232198942,15.856547488069149
4020,슈퍼마켓,대구광역시,남구,11493120000,861839,2056900000.0,157334.0,17.896793908007574,18.255613867555308,7.626478924335424,1.3414893666333962,56.941500266649236,6.284989557702028
4020,슈퍼마켓,대구광역시,달서구,52772770000,3303584,5836320000.0,440260.0,11.059339883049535,13.326738475546557,2.532692428575051,-0.14912086995481144,34.91578525146765,2.681813298529862
4020,슈퍼마켓,대구광역시,달성군,28198040000,1440288,2522110000.0,154428.0,8.94427414103959,10.722022262214224,1.064759970683994,-0.7748434518339435,27.969334043151008,1.8396034225179376
4020,슈퍼마켓,대구광역시,동구,31532480000,2016890,5196280000.0,364290.0,16.4791351647571,18.06196669129204,4.042393254109836,0.3900637199035109,30.487040061907685,3.652329534206325
4020,슈퍼마켓,대구광역시,북구,39007580000,2369286,4855410000.0,344056.0,12.447349976594293,14.521505635030977,2.2547925853002613,0.1357455874220224,25.29869646595558,2.1190469978782387
4020,슈퍼마켓,대구광역시,서구,28302130000,1604377,4141080000.0,250562.0,14.631690265008324,15.617401645623191,5.068145376625051,2.938807048316951,27.30750575461424,2.1293383283080995
4020,슈퍼마켓,대구광역시,수성구,28850120000,1827228,4495200000.0,333017.0,15.5812176864429,18.22525705604336,1.702384301597129,0.4407870327949712,13.36847178430515,1.2615972688021577
4020,슈퍼마켓,대구광역시,중구,4043960000,336041,907150000.0,78063.0,22.432219903263135,23.230201076654335,4.694816324489636,0.7124657724880968,26.36038255056073,3.9823505520015394
4020,슈퍼마켓,대전광역시,대덕구,8153340000,489830,72650000.0,5394.0,0.8910458781309255,1.10119837494641,1.8113974624836295,1.811361042978255,1.7828764124630656,3.641950537458527e-05
4020,슈퍼마켓,대전광역시,동구,10265280000,650802,102080000.0,7968.0,0.9944200255618941,1.224335512183429,1.2309739891703102,1.2718547636677215,-2.656609032310505,-0.04088077449741134
4020,슈퍼마켓,대전광역시,서구,11642170000,775271,199140000.0,14885.0,1.710505859302862,1.919973789810273,0.8854862316797565,0.8388481790412069,3.7985189302877256,0.04663805263854959
4020,슈퍼마켓,대전광역시,유성구,8622240000,469571,208750000.0,11177.0,2.4210645957431014,2.380257724603947,-0.4632109802188233,-0.5387860531223179,2.651549790339798,0.07557507290349458
4020,슈퍼마켓,대전광역시,중구,8431380000,550709,87990000.0,7179.0,1.0436014033289924,1.303592278317587,1.9817621629869016,1.9587843686031483,4.216767630735966,0.022977794383753247
4020,슈퍼마켓,부산광역시,강서구,9892870000,499508,489130000.0,24727.0,4.944267942467656,4.950271066729662,-2.498817149849078,-4.3462029317543855,40.34741743948758,1.8473857819053077
4020,슈퍼마켓,부산광역시,금정구,10720450000,842125,1742270000.0,116858.0,16.25183644343288,13.876562268071844,6.688361407861705,-1.753873771375763,93.30922111637314,8.442235179237468
4020,슈퍼마켓,부산광역시,기장군,8378740000,550628,947540000.0,55493.0,11.308860282094921,10.078128972736584,7.025948439465542,1.9331683634927308,69.98653429368741,5.0927800759728115
4020,슈퍼마켓,부산광역시,남구,19431580000,1267229,1532310000.0,113030.0,7.885668586908527,8.919461281268026,3.5636335987485883,0.05695138599318089,64.24980301051612,3.5066822127554076
4020,슈퍼마켓,부산광역시,동구,5626640000,445445,964410000.0,60428.0,17.14006938421509,13.565760082614014,8.338816808305193,-0.7188235543828032,101.34495882677075,9.057640362687996
4020,슈퍼마켓,부산광역시,동래구,13991970000,1043909,1558330000.0,108720.0,11.137316618031628,10.414700898258374,5.004469964350425,-0.3628890998482178,78.5370410538905,5.367359064198642
4020,슈퍼마켓,부산광역시,부산진구,22061670000,1609198,2393570000.0,154346.0,10.849450653554332,9.591485945172689,5.647826903751666,0.4070827139852114,78.87433888902945,5.240744189766454
4020,슈퍼마켓,부산광역시,북구,13873950000,1002809,2361430000.0,143496.0,17.020603360975066,14.30940488168734,6.205895102792041,-3.175129335700027,108.06955356082764,9.381024438492068
4020,슈퍼마켓,부산광역시,사상구,16936560000,1174736,2137480000.0,134506.0,12.620508533019692,11.449891720352488,6.539063183324788,-0.04500992033377622,101.3180679846024,6.5840731036585645
4020,슈퍼마켓,부산광역시,사하구,17976530000,1192423,2226730000.0,130406.0,12.386873328723619,10.936219781067624,5.96413920283569,-0.4154799870343105,97.25417112804043,6.3796191898700005
4020,슈퍼마켓,부산광역시,서구,5309720000,408346,955470000.0,59678.0,17.994734185606774,14.614567058327987,10.985380702345857,1.3405879747266332,113.50835415936595,9.644792727619224
4020,슈퍼마켓,부산광역시,수영구,14804090000,1095712,1503390000.0,107961.0,10.155234127866015,9.853045325779036,3.678348706844059,-1.1496546887200916,69.29620650346723,4.828003395564151
4020,슈퍼마켓,부산광역시,연제구,11895070000,994897,1419370000.0,108080.0,11.932422423743619,10.863436114492254,5.919990218966975,0.13948266780851915,76.95091614794434,5.780507551158456
4020,슈퍼마켓,부산광역시,영도구,7180840000,481209,1453660000.0,77435.0,20.243592671609452,16.091760544794464,10.442656473941842,-1.1658554630611941,140.13794447569217,11.608511937003035
4020,슈퍼마켓,부산광역시,중구,3357650000,269991,565460000.0,37332.0,16.840945304007267,13.827127570919032,6.238834598761897,-2.519224169178074,92.56799070331564,8.758058767939971
4020,슈퍼마켓,부산광역시,해운대구,17302900000,1258791,2677850000.0,174292.0,15.47630743979333,13.845983963978133,7.18593032275701,-0.5873978921497423,86.76912901407471,7.773328214906753
4020,슈퍼마켓,서울특별시,강남구,18508810000,724050,1081280000.0,41254.0,5.841974713663385,5.69767281265106,-1.1557087582925414,-1.1596997692793143,-1.0902393707222613,0.003991010986772903
4020,슈퍼마켓,서울특별시,강동구,14310940000,869831,266000000.0,16344.0,1.858717875974604,1.8789856880244555,-1.629701037035529,-1.652025121168301,-0.3790489127084019,0.022324084132772093
4020,슈퍼마켓,서울특별시,강북구,13725320000,875608,146330000.0,11804.0,1.0661317914627857,1.3480918401841921,-1.7039092300194487,-1.7021613867050016,-1.894343245462261,-0.0017478433144471062
4020,슈퍼마켓,서울특별시,강서구,16363770000,1129707,275890000.0,23176.0,1.6859806756022604,2.0515053903357243,-1.0696288579848428,-1.1044699759688068,1.0019645146452487,0.034841117983964054
4020,슈퍼마켓,서울특별시,관악구,20699510000,1504518,335560000.0,30118.0,1.621101175824935,2.0018371332214038,-1.1802828588964076,-1.1965681609990069,-0.17971141637115942,0.016285302102599264
4020,슈퍼마켓,서울특별시,광진구,11934560000,749315,230080000.0,14408.0,1.9278465230389725,1.9228228448649767,-1.3143792391931821,-1.3256188373040636,-0.6455370516591581,0.011239598110881488
4020,슈퍼마켓,서울특별시,구로구,20317710000,1278545,214070000.0,16909.0,1.0536128333360404,1.3225189570957614,-0.9341584718533021,-0.9273115070068739,-1.5701401451352859,-0.006846964846428216
4020,슈퍼마켓,서울특별시,금천구,12909450000,898558,115580000.0,8641.0,0.8953131233321328,0.9616518911411396,-1.6272302994463497,-1.6107146648596242,-3.5085975958442788,-0.016515634586725447
4020,슈퍼마켓,서울특별시,노원구,16880970000,994180,305450000.0,20527.0,1.8094339365569632,2.064716650908286,-1.7359498349471598,-1.7588264954697028,-0.47156090312996096,0.022876660522543002
4020,슈퍼마켓,서울특별시,도봉구,9513260000,579578,120590000.0,8627.0,1.2675991195447198,1.4884968028462089,-1.5683895334236964,-1.5909896613831302,0.19011455749030434,0.02260012795943389
4020,슈퍼마켓,서울특별시,동대문구,11879700000,796441,162830000.0,12837.0,1.3706575081862338,1.6117954751199397,-4.068590169343513,-4.082808350280987,-3.0637646042491267,0.0142181809374744
4020,슈퍼마켓,서울특별시,동작구,10553640000,722369,278310000.0,18398.0,2.6370996168146728,2.5468977766210896,-0.47910115010175297,-0.4853661069521052,-0.26035677364852644,0.006264956850352221
4020,슈퍼마켓,서울특별시,마포구,9782230000,560115,307020000.0,17525.0,3.1385481633533456,3.1288217598171806,-0.04961977967517414,-0.13310906921727383,2.6048941197534137,0.08348928954209969
4020,슈퍼마켓,서울특별시,서대문구,12375070000,717399,324790000.0,19710.0,2.624550810621677,2.7474250730764886,-3.685589168995097,-3.7417582459755545,-1.6205801832051714,0.0561690769804577
4020,슈퍼마켓,서울특별시,서초구,4519170000,246677,361210000.0,16666.0,7.992839393074391,6.7562034563416935,-2.3577358031896427,-2.3641823924398313,-2.289154739498218,0.006446589250188595
4020,슈퍼마켓,서울특별시,성동구,9185200000,521704,240440000.0,13857.0,2.6176893263075383,2.656103844325518,-1.957973859530953,-2.024110862036525,0.5572497205953636,0.06613700250557208
4020,슈퍼마켓,서울특별시,성북구,17764310000,1019546,268210000.0,18348.0,1.5098250368294632,1.7996245387652936,-1.6079290028272402,-1.5882493020097823,-2.8215087979640816,-0.019679700817457846
4020,슈퍼마켓,서울특별시,송파구,19693650000,1213356,564800000.0,31607.0,2.867929510273616,2.6049238640596823,-1.1540866148907667,-1.1055340783628897,-2.8093945601298307,-0.048552536527876944
4020,슈퍼마켓,서울특별시,양천구,17767010000,1038362,433660000.0,24135.0,2.440815871663268,2.3243339028200185,-1.602341178078875,-1.6453346825252524,0.10497895660315072,0.042993504446377395
4020,슈퍼마켓,서울특별시,영등포구,13912760000,959254,209540000.0,15518.0,1.5060994367760243,1.6177154330344206,-1.5652664107925385,-1.5504455784129614,-2.4312109652549068,-0.014820832379577098
4020,슈퍼마켓,서울특별시,용산구,5858690000,435408,200890000.0,12681.0,3.428923530686894,2.912440745232058,-2.1959838872293287,-2.2110097711340795,-1.764373648456687,0.015025883904750792
4020,슈퍼마켓,서울특별시,은평구,16799890000,1031006,238830000.0,17213.0,1.4216164510600962,1.6695344159005865,-1.4293406353773752,-1.422596229649069,-1.8804305324513184,-0.0067444057283061465
4020,슈퍼마켓,서울특별시,종로구,4890580000,350512,118360000.0,8317.0,2.420162843670894,2.372814625462181,-0.5494040343574811,-0.565004483302781,0.051439333013054964,0.015600448945299883
4020,슈퍼마켓,서울특별시,중구,11118300000,648996,149200000.0,7344.0,1.3419317701447164,1.1315940313961874,-0.4603234616990834,-0.49593213915611284,2.1787282135958495,0.03560867745702945
4020,슈퍼마켓,서울특별시,중랑구,13263950000,928963,110260000.0,10202.0,0.8312757511902562,1.098213814759038,-1.3601814076687933,-1.3823429203889466,1.189250764168871,0.02216151272015332
4020,슈퍼마켓,세종특별자치시,세종특별자치시,8287300000,445730,303080000.0,18636.0,3.657162163792791,4.181006438875552,0.9145187611685318,1.3616585396321519,-9.753620675080457,-0.4471397784636201
4020,슈퍼마켓,울산광역시,남구,14349780000,935170,255240000.0,16354.0,1.778703227505927,1.7487729503726595,-0.5463511970189845,-0.9415698075209851,22.139860417274416,0.3952186105020006
4020,슈퍼마켓,울산광역시,동구,12968620000,777346,1036090000.0,64329.0,7.989207795432359,8.275465494130026,4.42370649394472,0.048931797186392935,107.51005858524978,4.374774696758327
4020,슈퍼마켓,울산광역시,북구,8416290000,486893,690950000.0,38752.0,8.20967433394049,7.95903822811172,2.6505198830310754,-1.8300264283312828,92.6376663547527,4.4805463113623585
4020,슈퍼마켓,울산광역시,울주군,9969180000,534134,1281110000.0,57569.0,12.850705875508318,10.77800701696578,5.515045842096602,-1.543466576987592,94.51522119715503,7.0585124190841935
4020,슈퍼마켓,울산광역시,중구,9163530000,636173,305970000.0,21330.0,3.3389970895495518,3.352861564385788,-1.434528775697179,-1.7443527235045089,6.582275641003673,0.3098239478073299
4020,슈퍼마켓,인천광역시,강화군,3264590000,115516,28650000.0,1101.0,0.8775987183689222,0.9531147200387825,0.3539863112896799,0.37343054077685905,-1.9374476594459318,-0.019444229487179165
4020,슈퍼마켓,인천광역시,계양구,15372390000,813424,175570000.0,9917.0,1.1421125797615075,1.2191673715061273,-2.5589440539868713,-2.5474021519755703,-3.58960775844069,-0.011541902011301008
4020,슈퍼마켓,인천광역시,남동구,24132610000,1304791,402930000.0,20935.0,1.6696494908756243,1.6044715207263078,-2.0816684990044267,-2.0591580144492343,-3.4281292579278047,-0.022510484555192445
4020,슈퍼마켓,인천광역시,동구,3396740000,173826,64210000.0,2686.0,1.8903419160724695,1.545223384303844,-2.058398099672342,-2.1015418532688415,0.25136844276395837,0.04314375359649958
4020,슈퍼마켓,인천광역시,미추홀구,16620060000,1098433,262290000.0,18094.0,1.5781531474615615,1.6472556815026498,-2.1978605065337833,-2.1584624384200013,-4.646396489846623,-0.03939806811378199
4020,슈퍼마켓,인천광역시,부평구,29565700000,1439345,357380000.0,19031.0,1.2087655627974307,1.322198638964251,-1.9403482137650343,-1.942030314895999,-1.806616835844555,0.001682101130964675
4020,슈퍼마켓,인천광역시,서구,27763790000,1369436,468330000.0,23148.0,1.6868374238531554,1.69033090995125,-0.35233288218701136,-0.3894750503003646,1.8096215501424533,0.03714216811335325
4020,슈퍼마켓,인천광역시,연수구,14502020000,822910,393920000.0,17903.0,2.7163112449162257,2.175572055267283,-3.187209881539548,-3.185389702670964,-3.2534464087456985,-0.0018201788685843212
4020,슈퍼마켓,인천광역시,옹진군,636330000,28851,19350000.0,1075.0,3.040875017679506,3.7260406918304394,11.162177235375365,12.283404421728887,-13.18222689905372,-1.1212271863535221
4020,슈퍼마켓,인천광역시,중구,6599910000,307188,116670000.0,5877.0,1.7677513784278878,1.9131606703386852,-1.5153602949891758,-1.5216219051905981,-1.1686818060675044,0.006261610201422352
4020,슈퍼마켓,전라남도,강진군,1324800000,58135,4650000.0,363.0,0.3509963768115942,0.6244087038789026,1.1376983584276794,1.1374951845441896,6.613318476913592,0.00020317388348978227
4020,슈퍼마켓,전라남도,고흥군,3408720000,120906,15800000.0,709.0,0.46351709732685586,0.5864059682728732,-3.0736064181996814,-3.05463604633523,-6.980441410500586,-0.018970371864451607
4020,슈퍼마켓,전라남도,곡성군,286080000,13626,141250000.0,6064.0,49.374300894854585,44.50315573168942,23.771829272922044,-8.604940441258755,,32.376769714180796
4020,슈퍼마켓,전라남도,광양시,9142570000,377053,126950000.0,6647.0,1.3885592344384567,1.7628821412374387,0.1276438945186032,0.14920475616258314,-0.8693523636498061,-0.02156086164397994
4020,슈퍼마켓,전라남도,구례군,742160000,23723,11780000.0,419.0,1.5872588121159856,1.7662184378029762,2.6757467534762225,2.739323508418229,-1.5534001327281344,-0.06357675494200654
4020,슈퍼마켓,전라남도,나주시,5641680000,239461,83040000.0,3776.0,1.471901986642277,1.5768747311670792,-0.1491464447192051,-0.11677555128956844,-2.260112332409307,-0.03237089342963666
4020,슈퍼마켓,전라남도,담양군,3106380000,102587,24540000.0,965.0,0.7899870588917004,0.9406649965395225,0.17602926293194568,0.16808628644218737,1.2006637300248175,0.007942976489758308
4020,슈퍼마켓,전라남도,목포시,19642360000,904848,2528690000.0,131155.0,12.873656729639412,14.494699662263717,5.530676067272819,-1.6186161550609808,152.43741986460358,7.1492922223338
4020,슈퍼마켓,전라남도,무안군,3320970000,148734,45070000.0,2601.0,1.3571336085541272,1.7487595304368873,7.046020098682987,6.972832787043886,12.296700754711386,0.0731873116391002
4020,슈퍼마켓,전라남도,보성군,2269930000,91695,11030000.0,622.0,0.48591806795804277,0.6783357871203446,0.5075740028199072,0.5224875778088268,-2.283678108204699,-0.014913574988919653
4020,슈퍼마켓,전라남도,순천시,16379610000,776739,218300000.0,12086.0,1.3327545649743797,1.5559924247398418,-0.1799966400919566,-0.19106559125424694,0.6178026579690805,0.011068951162290341
4020,슈퍼마켓,전라남도,신안군,1082790000,40289,3970000.0,164.0,0.3666454252440455,0.4070589987341458,-0.1826819528679098,-0.24183184217865875,15.95943295303475,0.05914988931074894
4020,슈퍼마켓,전라남도,여수시,14891310000,697592,311240000.0,17272.0,2.0900780388024964,2.4759458250668014,-0.8456387992588927,-1.6950995819469235,46.15045496386982,0.8494607826880307
4020,슈퍼마켓,전라남도,영광군,2513180000,72434,14850000.0,778.0,0.590884855044207,1.07408123257034,5.981188941396566,5.94807524632405,11.840125190590802,0.03311369507251616
4020,슈퍼마켓,전라남도,영암군,4672470000,240956,17590000.0,1279.0,0.37646041601123176,0.5308023041551154,-0.10923161958368444,-0.08345679314617518,-5.749131065217271,-0.02577482643750925
4020,슈퍼마켓,전라남도,완도군,1919890000,69391,5650000.0,392.0,0.2942876935657772,0.5649147583980632,-0.9061362829301453,-0.9282329626545462,7.311639150612378,0.02209667972440099
4020,슈퍼마켓,전라남도,장성군,909830000,49306,9300000.0,547.0,1.0221689766220063,1.1093984504928405,2.1438145501750663,2.127558162893524,3.589017059955788,0.016256387281542217
4020,슈퍼마켓,전라남도,장흥군,2382640000,78288,12410000.0,462.0,0.5208508209381191,0.5901287553648069,-1.60460612920042,-1.561034153403116,-9.734602852145528,-0.043571975797303875
4020,슈퍼마켓,전라남도,진도군,2312100000,64992,6720000.0,318.0,0.29064486830154407,0.48929098966026585,-5.389270913546276,-5.4120682817211385,1.9862599668350345,0.022797368174862775
4020,슈퍼마켓,전라남도,함평군,331990000,15161,2310000.0,129.0,0.6958040904846532,0.8508673570344963,0.1061007010716405,0.01995710399280049,13.377448622602522,0.08614359707884
4020,슈퍼마켓,전라남도,해남군,3124150000,111236,12690000.0,663.0,0.4061904838115967,0.5960300622100759,2.6686577956229742,2.671576778993768,2.1158577828569562,-0.0029189833707938817
4020,슈퍼마켓,전라남도,화순군,2718740000,116309,22710000.0,1092.0,0.835313417244753,0.9388783327171586,0.3995828060992033,0.3621968007497304,4.666394285942928,0.03738600534947295
4020,슈퍼마켓,전북특별자치도,고창군,1872210000,73143,15250000.0,795.0,0.8145453768540922,1.086911939625118,3.99709476538111,4.067881331425168,-3.970989196526257,-0.07078656604405786
