SIDO_NM,CCG_NM,TP_BUZ_NO,TP_BUZ_NM,amt_share_pct_202601,amt_share_pct_202606,cnt_share_pct_202601,cnt_share_pct_202606,amt_share_change_pp,cnt_share_change_pp
경기도,화성시 만세구,8001,일반한식,30.594000727664312,31.133332026982153,19.236713348565594,18.314275260630144,0.5393312993178405,-0.9224380879354506
경기도,화성시 만세구,8004,일식회집,1.9424624659144578,1.9462867232528567,0.5896939671563658,0.6055974694214034,0.003824257338398862,0.01590350226503756
경기도,화성시 만세구,8005,중국음식,3.1286854272479374,3.103996322444896,2.205923633201243,1.9841699896720528,-0.024689104803041317,-0.22175364352919003
경기도,화성시 만세구,8006,서양음식,7.5909702389634415,7.713438805303009,10.719676626954746,11.12472732830367,0.12246856633956771,0.40505070134892485
경기도,화성시 만세구,8021,스넥,2.603270585390214,2.7752724669012094,2.7112999431173592,2.382467499386344,0.1720018815109956,-0.3288324437310153
경기도,화성시 만세구,8301,제과점,1.4249640912302353,1.3164842276631161,2.04427948125574,1.8770001713605564,-0.10847986356711914,-0.1672793098951837
경기도,화성시 병점구,4004,대형할인점,5.837161747871341,3.482179998531823,4.530564934737691,3.1613184111455426,-2.354981749339518,-1.3692465235921483
경기도,화성시 병점구,4010,편의점,16.36869972846196,18.668026769765337,36.428463437988206,38.593745998412174,2.2993270413033784,2.165282560423968
경기도,화성시 병점구,4020,슈퍼마켓,24.47059143341277,22.99196172951281,16.276660675189124,15.279278817834918,-1.478629703899962,-0.9973818573542061
경기도,화성시 병점구,8001,일반한식,34.78662063507885,34.98238187290479,16.213106217137867,15.342023715010116,0.19576123782594124,-0.8710825021277504
경기도,화성시 병점구,8004,일식회집,0.8553901358294295,1.2513152421268996,0.398125283475281,0.5583015340487105,0.39592510629747013,0.16017625057342955
경기도,화성시 병점구,8005,중국음식,2.891925443325873,2.554475493674603,1.9153129847077333,1.6193305503623838,-0.33744994965126995,-0.29598243434534943
경기도,화성시 병점구,8006,서양음식,10.147337326362145,10.583569873002666,17.67373884997228,18.72563833329065,0.4362325466405217,1.051899483318369
경기도,화성시 병점구,8021,스넥,2.6884984459808443,3.315021900310764,2.9901392598565404,3.258637027172382,0.6265234543299196,0.2684977673158415
경기도,화성시 병점구,8301,제과점,1.9537751036767883,2.1710671201703087,3.5738883569352753,3.4617256127231286,0.21729201649352037,-0.11216274421214667
경기도,화성시 효행구,4004,대형할인점,8.211737812044568,6.8199225905658345,4.862893117192231,4.047400321770027,-1.3918152214787334,-0.8154927954222035
경기도,화성시 효행구,4010,편의점,18.927765502327112,21.797832652336115,38.422883540132105,41.28717731861551,2.870067150009003,2.8642937784834075
경기도,화성시 효행구,4020,슈퍼마켓,23.441833952329464,21.030436643960286,15.314282495105841,13.289296529063805,-2.411397308369178,-2.0249859660420366
경기도,화성시 효행구,8001,일반한식,32.0421583376428,32.321933546709225,20.301677393912936,19.39442103267764,0.27977520906642184,-0.9072563612352944
경기도,화성시 효행구,8004,일식회집,1.4513598326359833,1.362528358704484,0.5968761883300705,0.5281014110247549,-0.08883147393149926,-0.06877477730531556
경기도,화성시 효행구,8005,중국음식,3.2063901556109253,2.9073678753760532,2.2077940368716815,1.9024288290390157,-0.2990222802348721,-0.30536520783266585
경기도,화성시 효행구,8006,서양음식,8.01075995486813,8.781514930002416,12.498063462107236,13.937454128328886,0.7707549751342864,1.4393906662216498
경기도,화성시 효행구,8021,스넥,2.7640331907291618,3.068273490035501,3.1111361491767955,2.997759275191142,0.30424029930633933,-0.11337687398565333
경기도,화성시 효행구,8301,제과점,1.9439612618118565,1.9101899123100803,2.6843936171711054,2.615961154289214,-0.03377134950177618,-0.06843246288189153
경상남도,거제시,4004,대형할인점,10.02753500364843,7.230690980303161,6.137053981747548,4.4787417217552346,-2.796844023345268,-1.6583122599923135
경상남도,거제시,4010,편의점,17.205859736724136,19.579639961182398,38.39387302552678,40.41040048229611,2.3737802244582618,2.0165274567693316
경상남도,거제시,4020,슈퍼마켓,14.572364869065577,14.131606907501906,15.549606557489074,15.273109149414557,-0.440757961563671,-0.2764974080745173
경상남도,거제시,8001,일반한식,41.23828985213229,41.032633923505834,19.633174225159138,18.870732973406394,-0.20565592862645588,-0.7624412517527439
경상남도,거제시,8002,갈비전문점,0.3563353413326091,0.38674774033467885,0.10592025912878877,0.10082741308871465,0.030412399002069768,-0.005092846040074123
경상남도,거제시,8004,일식회집,2.24836475126877,2.21653906001414,0.5817072295702029,0.5533540074408836,-0.03182569125462997,-0.028353222129319344
경상남도,거제시,8005,중국음식,2.3211697222940275,2.16043921339604,1.5735992045730218,1.3797199271768774,-0.16073050889798735,-0.1938792773961444
경상남도,거제시,8006,서양음식,7.989977454999983,8.599305060174425,13.175113522600308,13.668247891824453,0.6093276051744416,0.4931343692241459
경상남도,거제시,8021,스넥,2.2434565509749325,2.7346889870526,2.130022243254417,2.3912851605684033,0.4912324360776674,0.26126291731398643
경상남도,거제시,8301,제과점,1.7966467175592502,1.927708166534815,2.71992975095072,2.8735812730283676,0.13106144897556482,0.15365152207764776
경상남도,거창군,4010,편의점,11.774816639605845,12.928100066263038,26.021450161634785,27.89630442802768,1.1532834266571932,1.8748542663928944
경상남도,거창군,4020,슈퍼마켓,22.941604613403506,23.89508655041891,18.75780456778741,20.978467241953336,0.953481937015404,2.2206626741659257
경상남도,거창군,8001,일반한식,45.436985611108,45.207276226093114,31.390992799374466,28.952696318825193,-0.22970938501488547,-2.4382964805492726
경상남도,거창군,8002,갈비전문점,0.3409663512681261,0.3562772881171313,0.09102897755785591,0.09718085537149182,0.015310936849005197,0.006151877813635909
경상남도,거창군,8004,일식회집,1.8559991041934942,1.5294961286047546,0.5578442470853221,0.48770392232730153,-0.32650297558873964,-0.07014032475802057
경상남도,거창군,8005,중국음식,3.429819159061643,2.868826418074378,2.1905306522576353,2.040797962801328,-0.560992740987265,-0.14973268945630736
경상남도,거창군,8006,서양음식,8.899837635070824,7.629326386304429,13.439611609695753,12.596618466162166,-1.270511248766395,-0.8429931435335867
경상남도,거창군,8021,스넥,2.9903140921560944,2.969582542866739,4.281863059740684,3.3806340150990253,-0.02073154928935539,-0.9012290446416586
경상남도,거창군,8301,제과점,2.3296567941324673,2.616028393257509,3.268873924866082,3.569596789432482,0.2863715991250415,0.30072286456639974
경상남도,고성군,4004,대형할인점,10.199586178135876,5.057425405836724,6.327271822682157,3.4478240091263666,-5.142160772299152,-2.87944781355579
경상남도,고성군,4010,편의점,15.93000315445607,17.02453987730061,37.187492226174776,37.07200887970771,1.0945367228445413,-0.11548334646706593
경상남도,고성군,4020,슈퍼마켓,18.23703331426402,16.904522087197666,15.761586109107192,15.331370342392898,-1.3325112270663553,-0.4302157667142943
경상남도,고성군,8001,일반한식,36.784165699834794,38.08161209727,19.575113808801213,19.87836650376925,1.297446397435209,0.3032526949680374
경상남도,고성군,8002,갈비전문점,0.6036238819057193,0.645545279736288,0.16418318863653325,0.20734734148334286,0.041921397830568696,0.043164152846809606
경상남도,고성군,8004,일식회집,2.465287616888637,5.157494734914385,0.6517575064056319,1.1739405244577368,2.692207118025748,0.5221830180521049
경상남도,고성군,8005,중국음식,3.0763966487914156,2.7074312922678456,2.5572775442175177,2.434211540536791,-0.36896535652357,-0.12306600368072695
경상남도,고성군,8006,서양음식,7.8428332362046005,8.730558426099128,12.344834448618125,14.10578568455455,0.8877251898945273,1.7609512359364263
경상남도,고성군,8021,스넥,3.1950897416019286,3.878504061637474,3.575959600985099,4.039804523101115,0.6834143200355456,0.46384492211601547
경상남도,고성군,8301,제과점,1.6659805279169362,1.812366737739872,1.8545237443717506,2.309340650870242,0.14638620982293582,0.45481690649849127
경상남도,김해시,4004,대형할인점,13.469775283330417,10.915591077265942,8.744241241580252,6.7846794794863445,-2.554184206064475,-1.959561762093907
경상남도,김해시,4010,편의점,15.12195926252509,17.45488647820644,32.02702920637993,33.95957275361325,2.33292721568135,1.9325435472333226
경상남도,김해시,4020,슈퍼마켓,15.16369495911791,14.471953468131153,14.15512227114143,13.949800264028667,-0.6917414909867574,-0.2053220071127626
경상남도,김해시,8001,일반한식,36.72507717668833,37.195795418786496,19.69770886082754,19.283579360044804,0.47071824209816526,-0.41412950078273525
경상남도,김해시,8002,갈비전문점,0.21503330096383694,0.22561263325962447,0.04065401218142038,0.04126162269046354,0.01057933229578753,0.0006076105090431563
경상남도,김해시,8004,일식회집,2.0645257914582316,1.81099162482682,0.760599609721483,0.6621290311519537,-0.2535341666314115,-0.09847057856952934
경상남도,김해시,8005,중국음식,2.4053844888167224,2.405934430878216,1.8038285999967745,1.7098427829307181,0.0005499420614936135,-0.09398581706605635
경상남도,김해시,8006,서양음식,9.003196988709378,9.481690175895992,15.888999091500422,16.837370914556438,0.47849318718661316,0.9483718230560161
경상남도,김해시,8021,스넥,3.0022564756454173,3.475449645323188,3.3021809365609256,3.431172527302964,0.4731931696777707,0.12899159074203848
경상남도,김해시,8301,제과점,2.8290962727446667,2.562095047426133,3.579636170109826,3.340591264194398,-0.26700122531853365,-0.23904490591542826
경상남도,남해군,4010,편의점,11.87875874205165,12.51998536012174,31.04176053499016,32.574707456239324,0.6412266180700907,1.532946921249163
경상남도,남해군,4020,슈퍼마켓,19.193962428453506,19.224471712287865,18.019160995043755,16.724960510621838,0.030509283834359024,-1.2942004844219177
경상남도,남해군,8001,일반한식,45.78113803143964,46.14707940849755,24.076928549408333,24.95970471616002,0.36594137705790786,0.882776166751686
경상남도,남해군,8002,갈비전문점,0.10068666491296499,0.12296213536750589,0.042685384998458586,0.06930788820476452,0.022275470454540897,0.026622503206305936
경상남도,남해군,8004,일식회집,3.4931923115299837,3.03103268930711,1.0671346249614646,0.9727281518971019,-0.4621596222228739,-0.09440647306436267
경상남도,남해군,8005,중국음식,3.045998385385013,2.995396143547859,2.762692973511347,2.81341671770736,-0.05060224183715434,0.05072374419601289
경상남도,남해군,8006,서양음식,12.15088486343804,11.402089393151362,17.638549645474164,16.238193481834887,-0.7487954702866784,-1.4003561636392767
경상남도,남해군,8021,스넥,1.737071741516468,2.378980216901354,1.9931703384002468,2.65626511073144,0.641908475384886,0.6630947723311931
경상남도,남해군,8301,제과점,2.618306831272734,2.17800294081765,3.357916953212075,2.9907159666032688,-0.440303890455084,-0.3672009866088062
경상남도,밀양시,4004,대형할인점,15.930923702007227,14.066993878153635,10.79750677563602,9.721324373217874,-1.8639298238535922,-1.0761824024181461
경상남도,밀양시,4010,편의점,10.73265330915603,12.028160958290998,26.58251073355106,29.055730114106172,1.2955076491349686,2.4732193805551113
경상남도,밀양시,4020,슈퍼마켓,22.06216506859485,22.827070046663675,19.937931504479522,20.214882411012724,0.7649049780688237,0.27695090653320165
경상남도,밀양시,8001,일반한식,34.91700675374696,35.04704730771287,20.423890080049485,19.381010368276783,0.1300405539659124,-1.0428797117727022
경상남도,밀양시,8002,갈비전문점,0.2782939702223202,0.29225829402067893,0.08282789098172019,0.07366537877535066,0.013964323798358713,-0.00916251220636953
경상남도,밀양시,8003,한정식,0.13093540070282164,0.14973296845609962,0.02988094801239273,0.022049501130036932,0.018797567753277983,-0.007831446882355798
경상남도,밀양시,8004,일식회집,1.2310627365048799,0.7426197224359973,0.4534564917670124,0.2981693902811812,-0.4884430140688826,-0.1552871014858312
경상남도,밀양시,8005,중국음식,2.867530270374853,2.2067012478522385,2.323374764753063,1.769472465685464,-0.6608290225226146,-0.553902299067599
경상남도,밀양시,8006,서양음식,7.8415006726749965,8.570352407236474,13.778262396661722,14.372265736578619,0.7288517345614771,0.5940033399168971
경상남도,밀양시,8021,스넥,2.363361485194401,2.566850887818851,3.1406449042499096,3.0182760296866467,0.20348940262445003,-0.12236887456326295
경상남도,밀양시,8301,제과점,1.6445666308206635,1.502212281358478,2.4497135098580918,2.0731542312491547,-0.1423543494621855,-0.3765592786089371
경상남도,사천시,4004,대형할인점,16.35053307111065,13.324493595892342,10.287255954723845,7.997389863971757,-3.026039475218308,-2.2898660907520876
경상남도,사천시,4010,편의점,12.63666416520029,14.40171904681299,30.692096926433894,32.103669248916624,1.7650548816127003,1.41157232248273
경상남도,사천시,4020,슈퍼마켓,10.34151485353483,11.294488643131649,11.047718040529954,12.654474877440727,0.9529737895968182,1.6067568369107725
경상남도,사천시,8001,일반한식,43.86191905599834,44.453221488712096,26.03990324170848,25.595060819515787,0.5913024327137535,-0.44484242219269277
경상남도,사천시,8002,갈비전문점,0.020863523444777973,0.023353207069282227,0.004203559268274974,0.008700453427476702,0.0024896836245042533,0.004496894159201728
경상남도,사천시,8003,한정식,0.0792490425421799,0.01661369093519407,0.01566781181811581,0.004015593889604632,-0.06263535160698583,-0.01165221792851118
경상남도,사천시,8004,일식회집,2.0981588344891833,1.8720181559429994,0.6217446299530348,0.5608446132481135,-0.22614067854618392,-0.06090001670492129
경상남도,사천시,8005,중국음식,2.982513456163958,2.7853009585786204,2.3077540382829604,2.1329496210283265,-0.19721249758533776,-0.17480441725463391
경상남도,사천시,8006,서양음식,7.553404150709037,7.496692935106296,14.051734350339915,13.866180333628925,-0.05671121560274095,-0.1855540167109897
경상남도,사천시,8021,스넥,2.1123913155987992,2.3795193941331725,2.200372206066118,2.3016045643917216,0.26712807853437326,0.1012323583256034
경상남도,사천시,8301,제과점,1.9627885312079496,1.9525788836853555,2.7315492408754105,2.7751100105409336,-0.010209647522594123,0.043560769665523136
경상남도,산청군,4010,편의점,7.238000880669309,8.687148445307368,16.440759906175582,19.07433819726345,1.4491475646380598,2.6335782910878685
경상남도,산청군,4020,슈퍼마켓,23.87636031955715,25.11206921166091,19.599276620888467,21.113427268310268,1.2357088921037587,1.5141506474218005
경상남도,산청군,8001,일반한식,51.45153173554758,48.74939325586043,42.17801572096188,37.49040013792455,-2.70213847968715,-4.687615583037328
경상남도,산청군,8002,갈비전문점,0.7878845065106623,0.49324729463495415,0.20949345556769144,0.14419384668432517,-0.2946372118757082,-0.06529960888336628
경상남도,산청군,8003,한정식,0.15333081713530855,0.2305627730348628,0.05371627065838242,0.06582762566023541,0.07723195589955426,0.012111355001852987
경상남도,산청군,8004,일식회집,1.4019940869346417,1.396939154270051,0.43510179233289764,0.5125150854975472,-0.005054932664590561,0.07741329316464957
경상남도,산청군,8005,중국음식,3.2844247342265835,2.660394597835708,2.590914788089312,2.1488017804805417,-0.6240301363908753,-0.4421130076087705
경상남도,산청군,8006,서양음식,7.261590237151664,8.343802643976815,13.153324141882578,13.892763663150637,1.0822124068251515,0.7394395212680589
경상남도,산청군,8021,스넥,2.7906208718626155,2.5097792878965253,2.7914555318806067,2.658182217137125,-0.28084158396609027,-0.13327331474348147
경상남도,산청군,8301,제과점,1.754261810404479,1.816663335522371,2.5479417715626065,2.8995501778913217,0.06240152511789199,0.35160840632871526
경상남도,양산시,4004,대형할인점,16.045000414559325,16.50504046985945,9.744936396866192,9.797742178810234,0.46004005530012293,0.052805781944041286
경상남도,양산시,4010,편의점,12.894401376336953,14.942348712853928,29.587729333502814,32.207512433358474,2.047947336516975,2.6197830998556597
경상남도,양산시,4020,슈퍼마켓,19.25736879197413,15.991292405692079,16.293439405730016,13.947522064683296,-3.2660763862820517,-2.34591734104672
경상남도,양산시,8001,일반한식,33.7570993284139,33.918358998334455,18.578894445357317,17.751362661995902,0.16125966992055396,-0.8275317833614153
경상남도,양산시,8002,갈비전문점,0.014043197081502364,0.011863366741664962,0.006510679063826357,0.0046878129647860015,-0.002179830339837402,-0.0018228660990403552
경상남도,양산시,8004,일식회집,1.8898723157283808,1.8489904450223533,0.6255419106879514,0.6199632645929487,-0.040881870706027446,-0.005578646095002693
경상남도,양산시,8005,중국음식,2.0135146339441174,1.8392309265698508,1.537347011960014,1.3221763384771426,-0.17428370737426668,-0.21517067348287156
경상남도,양산시,8006,서양음식,8.487635768178427,9.295619904742425,16.096258839796988,17.448466019748476,0.8079841365639986,1.3522071799514883
경상남도,양산시,8021,스넥,3.194335046845204,3.4009291996610465,4.05759987433356,3.7154113982041417,0.2065941528158426,-0.3421884761294183
경상남도,양산시,8301,제과점,2.446729126938065,2.246325570522748,3.471742102701312,3.1851558271645977,-0.20040355641531704,-0.2865862755367141
경상남도,의령군,4010,편의점,9.889539952108231,10.37974173938424,23.724063594718405,24.954519341248563,0.4902017872760087,1.2304557465301578
경상남도,의령군,4020,슈퍼마켓,26.58324229483232,26.56179232464748,24.071678792778226,23.999425507468402,-0.02144997018483963,-0.07225328530982367
경상남도,의령군,8001,일반한식,45.10323214266009,47.13205914027195,28.119105362436002,28.181252393718882,2.0288269976118585,0.062147031282879794
경상남도,의령군,8004,일식회집,1.2414341046777237,0.4358022081987178,0.32066828348154136,0.10532363079279969,-0.8056318964790059,-0.21534465268874167
경상남도,의령군,8005,중국음식,2.220235927654738,1.7985647714806203,2.185394772298572,1.6971466870930678,-0.42167115617411777,-0.488248085205504
경상남도,의령군,8006,서양음식,7.355910881583738,7.699507835381503,13.61627593640528,14.335982382229032,0.343596953797765,0.7197064458237517
경상남도,의령군,8021,스넥,1.6210370664636233,1.0326398743923426,1.433575855564538,0.9215817694369972,-0.5883971920712807,-0.5119940861275407
경상남도,의령군,8301,제과점,5.985367630019532,4.959892106243143,6.5292374023174355,5.804768288012256,-1.0254755237763886,-0.7244691143051796
경상남도,진주시,4004,대형할인점,22.53276048217729,17.70608915764309,12.329411170305333,9.673414056266779,-4.826671324534203,-2.655997114038554
경상남도,진주시,4010,편의점,11.671556005998267,13.401271894873357,31.038465640841395,32.85587488511169,1.7297158888750896,1.8174092442702943
경상남도,진주시,4020,슈퍼마켓,7.860225335875662,8.69532336442757,9.928255853772182,10.463384882516849,0.835098028551907,0.5351290287446666
경상남도,진주시,8001,일반한식,36.311599472447604,37.91952999265614,19.50873785317712,19.482754021394083,1.6079305202085337,-0.025983831783037203
경상남도,진주시,8002,갈비전문점,0.10224031627695102,0.1235644306942296,0.027226847355627533,0.029707268216618125,0.021324114417278578,0.002480420860990592
경상남도,진주시,8003,한정식,0.010879336704019056,,0.0016841348879769612,,,
경상남도,진주시,8004,일식회집,3.7938982826553467,3.9909998593728027,1.2938366276883002,1.2732898920110487,0.19710157671745598,-0.020546735677251515
경상남도,진주시,8005,중국음식,2.1658787100287764,2.050532039563118,1.6762755918330687,1.5027027551369323,-0.11534667046565827,-0.17357283669613643
경상남도,진주시,8006,서양음식,9.895170274343789,10.24316004937577,16.4545592338309,17.216756354324044,0.3479897750319818,0.7621971204931448
경상남도,진주시,8021,스넥,2.9947441988004737,3.394178034031782,3.772321804494395,3.766639101555206,0.39943383523130827,-0.005682702939188822
경상남도,진주시,8301,제과점,2.661047584691819,2.4753511773621466,3.969225241813701,3.7354767834667535,-0.1856964073296723,-0.23374845834694735
경상남도,창녕군,4004,대형할인점,5.430749459441938,5.301794767991056,4.400028126428295,4.114603866794326,-0.12895469145088256,-0.28542425963396933
경상남도,창녕군,4010,편의점,13.479439726346056,14.843174676614037,30.862602397778012,33.53394105673068,1.3637349502679808,2.6713386589526706
경상남도,창녕군,4020,슈퍼마켓,27.926354445923216,29.14965396256241,24.324965720915515,24.274070915366604,1.2232995166391945,-0.05089480554891068
경상남도,창녕군,8001,일반한식,39.05593965579703,37.13569679794884,21.224905952255387,19.43454368447731,-1.9202428578481943,-1.7903622677780788
경상남도,창녕군,8002,갈비전문점,,0.03585680411774912,,0.009654917168856456,,
경상남도,창녕군,8004,일식회집,1.0067536389949243,0.510863069419544,0.3392750413106916,0.18022512048532052,-0.49589056957538036,-0.15904992082537106
경상남도,창녕군,8005,중국음식,3.5701619576782124,2.710465945675014,3.195865415040607,2.3461448720321187,-0.8596960120031985,-0.8497205430084884
경상남도,창녕군,8006,서양음식,5.651167491009766,6.417211265976519,10.98512815103892,11.8345147197258,0.7660437749667528,0.8493865686868798
경상남도,창녕군,8021,스넥,2.693828676462176,2.8835810537273727,2.9506381183419474,2.9093483735487453,0.18975237726519678,-0.04128974479320213
경상남도,창녕군,8301,제과점,1.1856049483466742,1.011701655967459,1.7165910768906234,1.3629524736702363,-0.1739032923792152,-0.3536386032203871
경상남도,창원시 마산합포구,4004,대형할인점,10.352446518652675,8.448987005517168,7.411774338819291,5.588469347308415,-1.9034595131355072,-1.8233049915108763
경상남도,창원시 마산합포구,4010,편의점,10.199494105092386,11.832017739701664,26.998189543018825,29.01196091899072,1.632523634609278,2.0137713759718956
경상남도,창원시 마산합포구,4020,슈퍼마켓,16.397426687636294,16.328850476413916,17.99284914981304,18.07693355078625,-0.06857621122237845,0.0840844009732109
경상남도,창원시 마산합포구,8001,일반한식,43.284973065335954,43.06675849333626,21.261679267083345,20.51556311328833,-0.2182145719996953,-0.7461161537950147
경상남도,창원시 마산합포구,8002,갈비전문점,0.4001401530484088,0.3646326050267533,0.10589808673817516,0.10242274420335681,-0.035507548021655455,-0.0034753425348183486
경상남도,창원시 마산합포구,8004,일식회집,4.213231023741222,4.0527347445377,1.3046207593001993,1.2664413467153615,-0.16049627920352183,-0.03817941258483781
경상남도,창원시 마산합포구,8005,중국음식,2.1853316075522655,2.190293113756594,1.9112603146010172,1.7868759701415764,0.0049615062043284475,-0.1243843444594408
경상남도,창원시 마산합포구,8006,서양음식,8.162235153136404,8.505445271052652,15.872340038392604,16.414719827651417,0.34321011791624834,0.5423797892588134
경상남도,창원시 마산합포구,8021,스넥,2.399560981775304,2.656035963763783,3.335243865826033,3.2516573724708238,0.2564749819884793,-0.08358649335520907
경상남도,창원시 마산합포구,8301,제과점,2.40516070402908,2.5542445868935086,3.8061446364074714,3.984955808443749,0.14908388286442875,0.17881117203627772
경상남도,창원시 마산회원구,4004,대형할인점,19.936707633854148,14.156446221987974,11.83025509108035,7.762568670178631,-5.780261411866174,-4.067686420901719
경상남도,창원시 마산회원구,4010,편의점,12.131876865816308,14.07084165480346,28.69109063233871,29.427719127509675,1.9389647889871515,0.7366284951709652
경상남도,창원시 마산회원구,4020,슈퍼마켓,16.27825378978793,19.676821228554722,19.16185146218802,22.045260611702318,3.3985674387667935,2.8834091495142964
경상남도,창원시 마산회원구,8001,일반한식,34.156069476214476,33.351591047863636,16.384731624647237,15.94417528790347,-0.8044784283508406,-0.44055633674376793
경상남도,창원시 마산회원구,8002,갈비전문점,0.2212809677044159,0.19764837191997955,0.043699472484939286,0.04626201507746772,-0.023632595784436355,0.002562542592528437
경상남도,창원시 마산회원구,8004,일식회집,2.20195401853216,1.540451602846481,0.6283176253926985,0.4569784416188884,-0.661502415685679,-0.17133918377381013
경상남도,창원시 마산회원구,8005,중국음식,1.8596130733144651,1.9009553435249273,1.4676045528240325,1.4203002799698168,0.04134227021046222,-0.04730427285421568
경상남도,창원시 마산회원구,8006,서양음식,7.431861357732718,8.125974785407264,14.501247638300569,14.950247177382389,0.6941134276745462,0.4489995390818198
경상남도,창원시 마산회원구,8021,스넥,2.9375218082425465,3.9750144899078763,3.3029823971914825,3.9036396076191284,1.0374926816653298,0.600657210427646
경상남도,창원시 마산회원구,8301,제과점,2.8448610088008373,3.0042552531836892,3.9882195035519588,4.042848781038216,0.159394244382852,0.0546292774862569
경상남도,창원시 성산구,4004,대형할인점,12.9241212243559,10.794285228335742,8.477339139050786,7.046093328416267,-2.1298359960201587,-1.4312458106345192
경상남도,창원시 성산구,4010,편의점,13.45756895203008,15.668788648208668,31.290022386105615,32.60150303878857,2.2112196961785884,1.311480652682956
경상남도,창원시 성산구,4020,슈퍼마켓,8.524249917989351,9.850448896286128,11.646798639377172,12.711345296805366,1.3261989782967767,1.0645466574281937
경상남도,창원시 성산구,8001,일반한식,41.12329354765449,38.433479523283076,18.49588973398521,16.924500115634395,-2.6898140243714153,-1.571389618350814
경상남도,창원시 성산구,8002,갈비전문점,0.12061873880239218,0.1101891560263871,0.030241526533251538,0.025418731938636682,-0.010429582776005086,-0.004822794594614856
경상남도,창원시 성산구,8004,일식회집,3.6617754674606977,3.196943374679577,1.0830400356014067,0.9791420552919925,-0.4648320927811209,-0.10389798030941422
경상남도,창원시 성산구,8005,중국음식,2.8256453607206846,2.5608956057973833,1.7726943602011676,1.579399159515044,-0.26474975492330133,-0.1932952006861235
경상남도,창원시 성산구,8006,서양음식,10.974286507355725,12.648609575644187,19.220948772575113,20.268730167659456,1.6743230682884622,1.0477813950843426
경상남도,창원시 성산구,8021,스넥,2.942668248000202,3.4414976978120104,3.360866235335626,3.3652734284660633,0.49882944981180843,0.00440719313043747
경상남도,창원시 성산구,8301,제과점,3.4457720356304726,3.2948622939268404,4.622159171234654,4.498594677484212,-0.15090974170363225,-0.12356449375044232
경상남도,창원시 의창구,4004,대형할인점,14.095069266825888,11.407472591839442,8.014732023991098,6.3365709823550995,-2.6875966749864464,-1.678161041635998
경상남도,창원시 의창구,4010,편의점,11.85242437671957,13.47897142036161,29.208715472780693,29.935977810239116,1.6265470436420397,0.7272623374584235
경상남도,창원시 의창구,4020,슈퍼마켓,14.537941340625798,15.653803434861413,15.969594038239855,17.509169780738166,1.1158620942356148,1.539575742498311
경상남도,창원시 의창구,8001,일반한식,40.59078348123465,40.09369059723266,20.463846363397106,19.436240155880114,-0.4970928840019937,-1.0276062075169925
경상남도,창원시 의창구,8002,갈비전문점,0.42978859211149245,0.3297544317227355,0.08311003923101666,0.07057467243744965,-0.10003416038875695,-0.01253536679356701
경상남도,창원시 의창구,8004,일식회집,1.7143898635536552,1.6432463197913445,0.5848484242182654,0.5798700834825706,-0.07114354376231069,-0.004978340735694808
경상남도,창원시 의창구,8005,중국음식,1.9569258506910043,1.998972193979046,1.6295723988481565,1.5002968323919272,0.04204634328804158,-0.12927556645622928
경상남도,창원시 의창구,8006,서양음식,8.278440690989338,8.472561447327704,15.86770728644183,16.297822654346685,0.194120756338366,0.4301153679048557
경상남도,창원시 의창구,8021,스넥,3.024174946569481,3.426572653728836,3.575732484174463,3.751173165366434,0.4023977071593552,0.17544068119197087
경상남도,창원시 의창구,8301,제과점,3.520061590679116,3.4949549091552097,4.602141468677519,4.582303862762438,-0.02510668152390627,-0.01983760591508066
경상남도,창원시 진해구,4004,대형할인점,11.951843420712962,8.992939490095733,7.8231292517006805,5.490765563418162,-2.958903930617229,-2.332363688282519
경상남도,창원시 진해구,4010,편의점,16.167374621576588,18.427653901575837,35.26692094668157,36.70730001427671,2.2602792799992493,1.4403790675951385
경상남도,창원시 진해구,4020,슈퍼마켓,14.209851916171882,14.369686049429445,14.663846204432362,14.968194659356222,0.15983413325756324,0.30434845492385953
경상남도,창원시 진해구,8001,일반한식,39.15364577221844,39.1477705220984,18.371731076963545,18.39417279435623,-0.005875250120041642,0.022441717392684524
경상남도,창원시 진해구,8002,갈비전문점,0.05970289361901856,0.05530578898030056,0.01972862184616059,0.02004507979816479,-0.004397104638718001,0.0003164579520042003
경상남도,창원시 진해구,8004,일식회집,2.1152284621341906,1.4712682649676012,0.6168847775415215,0.4698335969958338,-0.6439601971665894,-0.14705118054568767
경상남도,창원시 진해구,8005,중국음식,2.610124146347187,2.729034364281356,1.8519330395960747,1.8057876923210041,0.118910217934169,-0.04614534727507058
경상남도,창원시 진해구,8006,서양음식,8.45030625894722,8.820811761418042,15.351059865406958,15.555702969411787,0.3705055024708219,0.20464310400482866
경상남도,창원시 진해구,8021,스넥,3.0568632512731453,3.440876097408685,3.1388602702090505,3.2086548597781777,0.38401284613553965,0.06979458956912721
경상남도,창원시 진해구,8301,제과점,2.225059256999366,2.544653759744603,2.8959059456220726,3.379542770287712,0.31959450274523693,0.4836368246656395
경상남도,통영시,4004,대형할인점,17.227776824946677,14.688871406278029,10.801703646812037,8.767786471303332,-2.538905418668648,-2.033917175508705
경상남도,통영시,4010,편의점,11.588251350940041,13.266331422622054,30.843535886779737,32.471656786037514,1.6780800716820128,1.6281208992577767
