SIDO_NM,CCG_NM,TP_BUZ_NO,TP_BUZ_NM_CLEAN,external_source,source_scope,amt_growth_pct_m,cnt_growth_pct_m,supply_growth_pct_m,amt_per_supply_growth_pct_m,cnt_per_supply_growth_pct_m,amt_robust,cnt_robust,supply_robust,total_cnt_6m,mean_supply,amt_direction,cnt_direction,supply_direction,cnt_supply_type,amt_supply_type,three_method_robust,quadrant
경기도,수원시 장안구,8301,제과점,LOCALDATA,식품인허가 영업점,-1.2323242197605535,0.7661294208200377,0.3915067056388089,-1.61749831104799,0.3731617618606642,True,False,False,166404.0,87.0,감소,증가,증가,증가 소비·증가 공급,감소 소비·증가 공급,False,증가 소비·증가 공급
경기도,수원시 팔달구,4010,편의점,국세청,가동사업자,2.4668534025394044,3.427478751162815,-0.0335417433481977,2.501234103411111,3.4621817706347464,True,True,False,1912483.0,256.5,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,False,증가 소비·정체 공급
경기도,수원시 팔달구,4020,슈퍼마켓,국세청,가동사업자,-1.1558141658581216,1.0050979037093666,0.2719008245043426,-1.42384354801575,0.7312089161332034,True,True,False,527208.0,144.33333333333334,감소,증가,증가,증가 소비·증가 공급,감소 소비·증가 공급,False,증가 소비·증가 공급
경기도,수원시 팔달구,8005,중국음식,LOCALDATA,식품인허가 영업점,-0.3182455167904176,1.3840417129950666,0.4854825472675992,-0.7998449563895504,0.8942178939179415,True,True,True,136949.0,146.16666666666666,감소,증가,증가,증가 소비·증가 공급,감소 소비·증가 공급,True,증가 소비·증가 공급
경기도,수원시 팔달구,8301,제과점,LOCALDATA,식품인허가 영업점,-1.1106335537854417,0.7510758148903502,1.7414898559306655,-2.8033041522733613,-0.9734613110568556,False,True,True,165433.0,97.83333333333331,감소,증가,증가,증가 소비·증가 공급,감소 소비·증가 공급,True,증가 소비·증가 공급
경기도,시흥시,4010,편의점,국세청,가동사업자,2.8237726752775885,4.136382455313735,0.0622441637546176,2.759810690437469,4.0716039557254735,True,True,True,3987475.0,552.3333333333334,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,시흥시,4020,슈퍼마켓,국세청,가동사업자,-1.4500779604338192,0.9880300535840528,-0.25582704394148,-1.1973139694270678,1.2470473819794183,True,True,True,2050755.0,356.6666666666667,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,시흥시,8005,중국음식,LOCALDATA,식품인허가 영업점,0.2384185754722059,1.444310969128346,-0.1459816543951577,0.3849622040616641,1.5926175529755326,True,True,True,285560.0,293.5,정체,증가,정체,증가 소비·정체 공급,정체 소비·정체 공급,True,증가 소비·정체 공급
경기도,시흥시,8301,제과점,LOCALDATA,식품인허가 영업점,-0.4465996212043975,1.308038379261618,-0.5523834702026014,0.1063714271789769,1.870755594134125,False,True,True,349441.0,139.83333333333334,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,안산시 단원구,4010,편의점,국세청,가동사업자,3.111833992484332,4.451918462113113,-0.1529795537579479,3.269815695702251,4.611953361543058,True,True,True,3143190.0,372.6666666666667,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,안산시 단원구,4020,슈퍼마켓,국세청,가동사업자,-1.0701293319373275,1.688164257540261,-0.6241466706664559,-0.4487837299800802,2.3268337838002533,True,True,True,1675885.0,256.3333333333333,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,안산시 단원구,8005,중국음식,LOCALDATA,식품인허가 영업점,0.1483700897527486,1.159529836985252,0.6657275326390002,-0.513936029239473,0.4905366666983487,False,True,True,265997.0,266.0,정체,증가,증가,증가 소비·증가 공급,정체 소비·증가 공급,True,증가 소비·증가 공급
경기도,안산시 단원구,8301,제과점,LOCALDATA,식품인허가 영업점,-0.7844034220535544,1.2343535162432462,-0.550350787790773,-0.2353478731365998,1.79458079356895,False,True,True,266574.0,103.66666666666669,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,안산시 상록구,4010,편의점,국세청,가동사업자,3.2785589981189585,4.769742152791004,0.3189433277953905,2.9502061845417336,4.436648430847725,True,True,True,2218306.0,314.5,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,안산시 상록구,4020,슈퍼마켓,국세청,가동사업자,-1.7986692524065182,1.026009539843677,-0.5539876661811548,-1.2516153810644743,1.588798956283055,True,True,True,1404409.0,185.33333333333337,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,안산시 상록구,8005,중국음식,LOCALDATA,식품인허가 영업점,0.8297756401729481,2.114229184002016,-0.4013091970597777,1.236045200301323,2.5256741436881667,True,True,True,108517.0,149.16666666666666,증가,증가,감소,증가 소비·감소 공급,증가 소비·감소 공급,True,증가 소비·감소 공급
경기도,안산시 상록구,8301,제과점,LOCALDATA,식품인허가 영업점,-1.1344414300025796,0.8251415683965421,0.9688837367519656,-2.083141943252882,-0.1423628379711426,False,True,True,201282.0,95.66666666666669,감소,증가,증가,증가 소비·증가 공급,감소 소비·증가 공급,True,증가 소비·증가 공급
경기도,안성시,4010,편의점,국세청,가동사업자,5.306630075073197,6.95205277053296,0.1519196259789373,5.146891311064924,6.789818078324794,True,True,True,1600216.0,320.1666666666667,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,안성시,4020,슈퍼마켓,국세청,가동사업자,-1.1247274816322368,1.259906251921155,-0.3656503025493073,-0.7618629332031956,1.6315222204055266,True,True,True,599317.0,156.33333333333334,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,안성시,8005,중국음식,LOCALDATA,식품인허가 영업점,2.1724177874419084,3.828890861350706,0.4308844037078553,1.7340615828229509,3.383427794963646,True,True,True,82545.0,112.83333333333331,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,안성시,8301,제과점,LOCALDATA,식품인허가 영업점,1.8096795179984897,3.286270782778854,-0.910239655400054,2.744904381582516,4.23505963036431,True,True,True,80294.0,50.0,증가,증가,감소,증가 소비·감소 공급,증가 소비·감소 공급,True,증가 소비·감소 공급
경기도,안양시 동안구,4010,편의점,국세청,가동사업자,3.0463143018386143,3.726358857581628,0.1556360374270575,2.886186318392843,3.5651741244199537,True,True,False,1678587.0,256.6666666666667,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,False,증가 소비·정체 공급
경기도,안양시 동안구,4020,슈퍼마켓,국세청,가동사업자,-1.3792151162927426,0.1318020597911389,0.2959682415284199,-1.6702399779291788,-0.1636817357821782,True,False,True,433842.0,154.0,감소,정체,증가,정체 소비·증가 공급,감소 소비·증가 공급,False,정체 소비·증가 공급
경기도,안양시 동안구,8005,중국음식,LOCALDATA,식품인허가 영업점,-0.2260882761287802,0.6067539379503631,0.8642567319353823,-1.0810023722892887,-0.2552963778530395,False,True,True,98814.0,129.5,정체,증가,증가,증가 소비·증가 공급,정체 소비·증가 공급,True,증가 소비·증가 공급
경기도,안양시 동안구,8301,제과점,LOCALDATA,식품인허가 영업점,-0.907518720413772,1.371575713998093,-0.5786209538251558,-0.3308119136387301,1.961546587396952,True,True,True,277152.0,132.5,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,안양시 만안구,4010,편의점,국세청,가동사업자,2.980705213228408,4.507379548006176,0.0285607926821279,2.951301505441858,4.477539934426118,True,True,False,1316265.0,195.33333333333337,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,False,증가 소비·정체 공급
경기도,안양시 만안구,4020,슈퍼마켓,국세청,가동사업자,-0.7421590393048882,1.278129378537987,-0.075407942839216,-0.6672542591760542,1.3545587662774063,True,True,False,757920.0,151.33333333333334,감소,증가,정체,증가 소비·정체 공급,감소 소비·정체 공급,False,증가 소비·정체 공급
경기도,안양시 만안구,8005,중국음식,LOCALDATA,식품인허가 영업점,0.8728200300917471,2.024771654433475,0.535583587203892,0.3354398819352865,1.4812547101175224,True,True,True,80431.0,118.0,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,안양시 만안구,8301,제과점,LOCALDATA,식품인허가 영업점,-1.1901242593868036,0.6399207129385968,0.0777768136657423,-1.2669157063842595,0.5617070214494573,True,True,False,159158.0,73.0,감소,증가,정체,증가 소비·정체 공급,감소 소비·정체 공급,False,증가 소비·정체 공급
경기도,양주시,4010,편의점,국세청,가동사업자,3.731634380155562,4.778471069533409,-0.1801013932944318,3.9187935752794223,4.9675190338199195,True,True,True,1300600.0,316.3333333333333,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,양주시,4020,슈퍼마켓,국세청,가동사업자,-1.8708476693159553,1.389755170830814,-0.2796185489824009,-1.5956909682652505,1.674054687238821,True,True,True,558149.0,142.33333333333334,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,양주시,8005,중국음식,LOCALDATA,식품인허가 영업점,1.126837479946741,1.7023831127156588,0.4044405236701557,0.7194870590471975,1.29271432844601,True,True,True,86230.0,134.5,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,양주시,8301,제과점,LOCALDATA,식품인허가 영업점,0.0559609643605034,2.166641571000565,0.6684509123757434,-0.6084229393261501,1.4882424881345253,False,True,True,139806.0,68.33333333333333,정체,증가,증가,증가 소비·증가 공급,정체 소비·증가 공급,True,증가 소비·증가 공급
경기도,양평군,4010,편의점,국세청,가동사업자,7.617837787630415,8.668094130541776,-0.1915736962120869,7.824400978002505,8.876673197699365,True,True,False,428275.0,150.0,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,False,증가 소비·정체 공급
경기도,양평군,4020,슈퍼마켓,국세청,가동사업자,1.4231663725329675,3.298734172192188,0.0805042945370019,1.3415820468334914,3.2156411484337797,True,True,False,237593.0,69.66666666666667,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,False,증가 소비·정체 공급
경기도,양평군,8005,중국음식,LOCALDATA,식품인허가 영업점,3.7097191931117255,3.790902100121242,-0.7416266595818893,4.4846048780461185,4.566394357641023,True,True,True,22004.0,41.833333333333336,증가,증가,감소,증가 소비·감소 공급,증가 소비·감소 공급,True,증가 소비·감소 공급
경기도,양평군,8301,제과점,LOCALDATA,식품인허가 영업점,3.467189825655348,4.3595842383592975,1.4580421984500558,1.9802743909402785,2.859844303159202,True,True,True,44410.0,45.5,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,여주시,4010,편의점,국세청,가동사업자,3.7383592035740145,4.582912555627882,-0.3642954710977021,4.117655105737339,4.965296376551954,True,True,True,748470.0,180.83333333333337,증가,증가,감소,증가 소비·감소 공급,증가 소비·감소 공급,True,증가 소비·감소 공급
경기도,여주시,4020,슈퍼마켓,국세청,가동사업자,3.305897000938397,5.2667683874810205,-0.3664074401729472,3.685809521428465,5.653892109000694,True,True,True,144130.0,69.83333333333333,증가,증가,감소,증가 소비·감소 공급,증가 소비·감소 공급,True,증가 소비·감소 공급
경기도,여주시,8005,중국음식,LOCALDATA,식품인허가 영업점,-0.3116553143418867,0.8572882292608753,0.0,-0.3116553143418817,0.8572882292608472,False,True,False,36072.0,60.0,감소,증가,정체,증가 소비·정체 공급,감소 소비·정체 공급,False,증가 소비·정체 공급
경기도,여주시,8301,제과점,LOCALDATA,식품인허가 영업점,2.6527789963591,3.23613150096475,-0.1756835449985206,2.8334404299503837,3.41781959258518,True,True,False,40579.0,32.666666666666664,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,False,증가 소비·정체 공급
경기도,연천군,4010,편의점,국세청,가동사업자,3.934305685746729,5.281386617248732,-0.6945789176489687,4.661260737776902,6.017763652542217,True,True,True,149645.0,61.5,증가,증가,감소,증가 소비·감소 공급,증가 소비·감소 공급,True,증가 소비·감소 공급
경기도,연천군,4020,슈퍼마켓,국세청,가동사업자,-0.046619659150932,1.6945328093802725,1.0260707140422298,-1.0617955995036716,0.6616728638592124,False,True,True,54596.0,28.0,정체,증가,증가,증가 소비·증가 공급,정체 소비·증가 공급,True,증가 소비·증가 공급
경기도,연천군,8005,중국음식,LOCALDATA,식품인허가 영업점,1.8572830114637204,1.416778741932584,0.4449942216344905,1.406032028547884,0.9674792933471944,True,True,False,9633.0,26.0,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,False,증가 소비·증가 공급
경기도,연천군,8301,제과점,LOCALDATA,식품인허가 영업점,-4.13293923034019,-2.329860035221731,0.0,-4.132939230340204,-2.329860035221726,True,True,False,12122.0,11.0,감소,감소,정체,감소 소비·정체 공급,감소 소비·정체 공급,False,감소 소비·정체 공급
경기도,오산시,4010,편의점,국세청,가동사업자,3.079769859104975,4.20834772872424,0.1916293105697165,2.882616610198803,4.00903593024091,True,True,True,1684228.0,281.8333333333333,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,오산시,4020,슈퍼마켓,국세청,가동사업자,-1.465937331838693,0.9335724680248508,-0.3951857118813729,-1.0749998658298212,1.334030076159434,True,True,True,627312.0,129.66666666666666,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,오산시,8005,중국음식,LOCALDATA,식품인허가 영업점,-0.1075373732716767,0.790052883740438,0.1143527403968078,-0.2216366660671582,0.6749283442862444,False,True,False,117640.0,150.33333333333334,정체,증가,정체,증가 소비·정체 공급,정체 소비·정체 공급,False,증가 소비·정체 공급
경기도,오산시,8301,제과점,LOCALDATA,식품인허가 영업점,0.1410763314024851,1.8912325916818615,-0.3380400964981789,0.4807415270225434,2.2368340842770267,True,True,True,150030.0,76.16666666666667,정체,증가,감소,증가 소비·감소 공급,정체 소비·감소 공급,True,증가 소비·감소 공급
경기도,용인시 기흥구,4010,편의점,국세청,가동사업자,3.6426134877823304,5.069301595156107,-0.0764713118037479,3.721931009053076,5.14971095848393,True,True,False,1620101.0,341.8333333333333,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,False,증가 소비·정체 공급
경기도,용인시 기흥구,4020,슈퍼마켓,국세청,가동사업자,-1.8729107468391024,0.6281656419123793,-0.2931632467690694,-1.584392356142877,0.9240378279793376,True,True,True,448843.0,164.5,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,용인시 기흥구,8005,중국음식,LOCALDATA,식품인허가 영업점,-0.0932961714583558,0.7993796309960496,0.1202239404759218,-0.2132637178890413,0.6783401632460323,False,False,False,87668.0,119.16666666666669,정체,증가,정체,증가 소비·정체 공급,정체 소비·정체 공급,False,증가 소비·정체 공급
경기도,용인시 기흥구,8301,제과점,LOCALDATA,식품인허가 영업점,-0.1149976049177369,1.4382683853794682,0.4577694291580242,-0.5701570294965205,0.976030984754104,True,True,True,255402.0,119.5,정체,증가,증가,증가 소비·증가 공급,정체 소비·증가 공급,True,증가 소비·증가 공급
경기도,용인시 수지구,4010,편의점,국세청,가동사업자,3.0789300090674865,4.290530050044532,-0.2711613014531572,3.359200161396706,4.57409452574341,True,True,True,1080922.0,220.83333333333337,증가,증가,감소,증가 소비·감소 공급,증가 소비·감소 공급,True,증가 소비·감소 공급
경기도,용인시 수지구,4020,슈퍼마켓,국세청,가동사업자,0.6074754640238778,0.7889051784246811,0.1123916183436377,0.4945280376155626,0.6757540691466936,False,True,False,346806.0,102.0,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,False,증가 소비·정체 공급
경기도,용인시 수지구,8005,중국음식,LOCALDATA,식품인허가 영업점,-1.5065977229164362,-0.2935083754355316,0.2338146789777413,-1.736352554742388,-0.5260929718200824,True,True,True,70981.0,97.66666666666669,감소,감소,정체,감소 소비·정체 공급,감소 소비·정체 공급,True,감소 소비·정체 공급
경기도,용인시 수지구,8301,제과점,LOCALDATA,식품인허가 영업점,1.41886403750761,2.774966785737205,0.8271722976476419,0.5868375819498731,1.931815049161138,True,True,True,206962.0,111.66666666666669,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,용인시 처인구,4010,편의점,국세청,가동사업자,5.544750857863498,7.420520584156129,0.4358653517843313,5.086714280984084,6.954343657922883,True,True,True,1966322.0,434.0,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,용인시 처인구,4020,슈퍼마켓,국세청,가동사업자,1.4211383012906955,2.4368472354717694,0.1625586476450264,1.2565370440197463,2.270597535180103,True,True,True,475939.0,192.83333333333337,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,용인시 처인구,8005,중국음식,LOCALDATA,식품인허가 영업점,1.2225356120133848,1.6473708916189422,0.4698979439669732,0.7491175799404278,1.1719659039652557,True,True,True,92330.0,134.0,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,용인시 처인구,8301,제과점,LOCALDATA,식품인허가 영업점,0.0279112163346691,3.098215268254852,0.2953703287591545,-0.2666714441033305,2.794590548205974,True,True,True,130103.0,77.66666666666667,정체,증가,증가,증가 소비·증가 공급,정체 소비·증가 공급,True,증가 소비·증가 공급
경기도,의왕시,4010,편의점,국세청,가동사업자,3.890337349991879,5.131736231691055,1.8726803365795497,1.9805673186826207,3.199146114879692,True,True,True,593001.0,113.16666666666669,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,의왕시,4020,슈퍼마켓,국세청,가동사업자,-0.1339277800906955,1.070282108609303,0.3564795696181383,-0.4886653575453578,0.7112670173887519,False,True,False,210121.0,56.833333333333336,정체,증가,증가,증가 소비·증가 공급,정체 소비·증가 공급,False,증가 소비·증가 공급
경기도,의왕시,8005,중국음식,LOCALDATA,식품인허가 영업점,-0.802186699527331,0.1503240844949794,-0.665715310879853,-0.1373859882059561,0.8215083019208689,True,True,True,32709.0,38.5,감소,정체,감소,정체 소비·감소 공급,감소 소비·감소 공급,True,정체 소비·감소 공급
경기도,의왕시,8301,제과점,LOCALDATA,식품인허가 영업점,2.258034068191732,2.899553991961754,0.9576083850242546,1.2880908174924222,1.923525762943454,True,True,True,75527.0,50.833333333333336,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,의정부시,4010,편의점,국세청,가동사업자,2.3338960448627124,3.360720422180847,-0.1735414959835554,2.5117965501554864,3.5404059916862587,True,True,True,2378720.0,429.0,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,의정부시,4020,슈퍼마켓,국세청,가동사업자,-0.1937910717516383,0.3371848784588154,0.3020017975505796,-0.4943000741928667,0.0350771472928818,False,True,True,970572.0,208.66666666666663,정체,증가,증가,증가 소비·증가 공급,정체 소비·증가 공급,True,증가 소비·증가 공급
경기도,의정부시,8005,중국음식,LOCALDATA,식품인허가 영업점,-0.9245562222966854,0.371841876488688,0.7093834237928244,-1.6224303938131843,-0.3351639498017489,True,True,True,108287.0,181.5,감소,증가,증가,증가 소비·증가 공급,감소 소비·증가 공급,True,증가 소비·증가 공급
경기도,의정부시,8301,제과점,LOCALDATA,식품인허가 영업점,-1.8022775157053983,0.3721650441826357,0.8686203160708613,-2.6478976547979256,-0.4921800955862906,False,False,True,278380.0,165.66666666666666,감소,증가,증가,증가 소비·증가 공급,감소 소비·증가 공급,False,증가 소비·증가 공급
경기도,이천시,4010,편의점,국세청,가동사업자,3.032836113932607,3.71935745276968,-0.4952649299915854,3.5456614616801296,4.235599823260663,True,True,True,1495972.0,355.6666666666667,증가,증가,감소,증가 소비·감소 공급,증가 소비·감소 공급,True,증가 소비·감소 공급
경기도,이천시,4020,슈퍼마켓,국세청,가동사업자,-0.5058482757216287,1.467751195746728,-0.7655595316604299,0.2617148388333022,2.2505399505121475,True,True,True,406315.0,100.16666666666669,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,이천시,8005,중국음식,LOCALDATA,식품인허가 영업점,-0.3229105677928938,0.8266917634972332,0.2496618596748792,-0.5711464925131045,0.5755928679640391,False,True,True,82077.0,149.16666666666666,감소,증가,정체,증가 소비·정체 공급,감소 소비·정체 공급,True,증가 소비·정체 공급
경기도,이천시,8301,제과점,LOCALDATA,식품인허가 영업점,-2.5913786965589045,-0.2833548040980914,0.3289615838352581,-2.910764981808225,-0.6103087067453353,True,False,True,107037.0,87.0,감소,감소,증가,감소 소비·증가 공급,감소 소비·증가 공급,False,감소 소비·증가 공급
경기도,파주시,4010,편의점,국세청,가동사업자,3.127799508831711,4.2213274683910225,0.0359661957061578,3.0907216981108783,4.1838564986684945,True,True,False,2403169.0,544.5,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,False,증가 소비·정체 공급
경기도,파주시,4020,슈퍼마켓,국세청,가동사업자,0.3653101112813316,2.518449880745086,0.3668517034940214,-0.0015359575263826,2.1437338530926344,True,True,True,904496.0,305.1666666666667,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,파주시,8005,중국음식,LOCALDATA,식품인허가 영업점,-1.3219798125897897,-0.3378396842594904,0.2005949738206818,-1.5195266922399542,-0.5373567474533097,True,True,True,131892.0,228.0,감소,감소,정체,감소 소비·정체 공급,감소 소비·정체 공급,True,감소 소비·정체 공급
경기도,파주시,8301,제과점,LOCALDATA,식품인허가 영업점,-1.3681075635469724,0.3258269500196837,-0.2097583136910323,-1.1607840909908038,0.5367110597790791,True,False,True,252566.0,178.16666666666666,감소,증가,정체,증가 소비·정체 공급,감소 소비·정체 공급,False,증가 소비·정체 공급
경기도,평택시,4010,편의점,국세청,가동사업자,4.522800491569913,5.755919965005107,0.0983524618966672,4.42010075176557,5.652008613490432,True,True,True,4988090.0,873.0,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,평택시,4020,슈퍼마켓,국세청,가동사업자,-0.3414110845198405,1.6424476213890014,-0.7669316666971798,0.4288092561524784,2.428000391959654,True,True,True,1510691.0,444.0,감소,증가,감소,증가 소비·감소 공급,감소 소비·감소 공급,True,증가 소비·감소 공급
경기도,평택시,8005,중국음식,LOCALDATA,식품인허가 영업점,0.2729676462309259,1.6943483492500646,-0.0444979232856421,0.3176068979903552,1.7396203674722757,True,True,True,225898.0,383.6666666666667,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,평택시,8301,제과점,LOCALDATA,식품인허가 영업점,-0.6950035163563199,2.029221659057757,0.2992125843834144,-0.991250155531661,1.7248481120615629,False,True,True,298129.0,182.5,감소,증가,증가,증가 소비·증가 공급,감소 소비·증가 공급,True,증가 소비·증가 공급
경기도,포천시,4010,편의점,국세청,가동사업자,5.418455564365911,7.127773653425168,-0.1959542953628444,5.625433137594658,7.338107285211725,True,True,True,993535.0,276.1666666666667,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,포천시,4020,슈퍼마켓,국세청,가동사업자,-0.2458052019391291,1.4350200556228436,2.748785123369788,-2.914477598653169,-1.2786185901560685,True,True,True,304717.0,186.33333333333337,정체,증가,증가,증가 소비·증가 공급,정체 소비·증가 공급,True,증가 소비·증가 공급
경기도,포천시,8005,중국음식,LOCALDATA,식품인허가 영업점,2.941271219177674,3.36600351268571,0.3310196676400753,2.601639612738329,3.0249705974278083,True,True,True,57474.0,103.66666666666669,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,포천시,8301,제과점,LOCALDATA,식품인허가 영업점,-2.7698768257189776,0.693842283660901,1.0636301821256438,-3.793161794145245,-0.3658961169298347,True,True,True,45053.0,35.5,감소,증가,증가,증가 소비·증가 공급,감소 소비·증가 공급,True,증가 소비·증가 공급
경기도,하남시,4010,편의점,국세청,가동사업자,2.545696534633055,3.6365301965979384,-0.1280133212202196,2.6771369477737497,3.769368812023459,True,True,True,1346501.0,269.0,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,하남시,4020,슈퍼마켓,국세청,가동사업자,1.5215128337420256,2.712293075148955,8.198495344038746e-06,1.5215045105061844,2.712284654287074,True,True,False,585316.0,140.66666666666666,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,False,증가 소비·정체 공급
경기도,하남시,8005,중국음식,LOCALDATA,식품인허가 영업점,-2.297853122431748,0.1647623220510566,-0.7520129772354455,-1.5575531469890116,0.923721807149802,True,False,True,86123.0,114.0,감소,정체,감소,정체 소비·감소 공급,감소 소비·감소 공급,False,정체 소비·감소 공급
경기도,하남시,8301,제과점,LOCALDATA,식품인허가 영업점,0.828943023016821,2.5518287243789115,0.4296808292998821,0.3975539804767347,2.1130684450606165,True,True,True,182950.0,105.66666666666669,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,화성시 동탄구,4010,편의점,국세청,가동사업자,3.4788592554795708,4.627242831209153,-0.1082660912767916,3.5910131963813527,4.740641429663279,True,True,False,1659594.0,349.8333333333333,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,False,증가 소비·정체 공급
경기도,화성시 동탄구,4020,슈퍼마켓,국세청,가동사업자,-2.105543715421654,0.6240166515567879,0.3205119131133349,-2.4183046739595615,0.3025350774787842,True,True,True,205690.0,152.5,감소,증가,증가,증가 소비·증가 공급,감소 소비·증가 공급,True,증가 소비·증가 공급
경기도,화성시 동탄구,8005,중국음식,LOCALDATA,식품인허가 영업점,-0.6129901905047702,1.4986532274051945,0.4064938076392108,-1.01535663629198,1.087737832832162,True,True,True,87903.0,154.66666666666666,감소,증가,증가,증가 소비·증가 공급,감소 소비·증가 공급,True,증가 소비·증가 공급
경기도,화성시 동탄구,8301,제과점,LOCALDATA,식품인허가 영업점,1.596026079036511,3.5805913348956517,1.0788381905130242,0.5116678206655757,2.4750513452354395,True,True,True,221322.0,151.16666666666666,증가,증가,증가,증가 소비·증가 공급,증가 소비·증가 공급,True,증가 소비·증가 공급
경기도,화성시 만세구,4010,편의점,국세청,가동사업자,4.557895735829315,5.954997350942853,-0.1532931091090575,4.718421860509226,6.1176684241843144,True,True,True,2586457.0,483.6666666666667,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,화성시 만세구,4020,슈퍼마켓,국세청,가동사업자,-0.4518259771774867,2.1643481263921993,0.20396734364784,-0.6544584393313612,1.9563903852441948,True,True,True,1128789.0,238.83333333333337,감소,증가,정체,증가 소비·정체 공급,감소 소비·정체 공급,True,증가 소비·정체 공급
경기도,화성시 만세구,8005,중국음식,LOCALDATA,식품인허가 영업점,1.8279608432018188,1.901628537098807,-0.1625527172966626,1.9937544625535648,2.0675421002606984,True,True,True,127204.0,140.66666666666666,증가,증가,정체,증가 소비·정체 공급,증가 소비·정체 공급,True,증가 소비·정체 공급
경기도,화성시 만세구,8301,제과점,LOCALDATA,식품인허가 영업점,-0.0688293673220516,2.3566801771364663,-0.2907200096278138,0.2225376036485197,2.6551191494110884,False,True,False,124525.0,61.333333333333336,정체,증가,감소,증가 소비·감소 공급,정체 소비·감소 공급,False,증가 소비·감소 공급
