TP_BUZ_NO,TP_BUZ_NM,SIDO_NM,CCG_NM,foreign_amt_6m,foreign_cnt_6m,foreign_amt_growth_pct_m,foreign_cnt_growth_pct_m,foreign_amt_change_mar_jun_pct,foreign_cnt_change_mar_jun_pct,all_amt,all_cnt,foreign_amt_share_pct,foreign_cnt_share_pct,registered_foreigner_change_pct,store_lq
4010,편의점,충청남도,부여군,159250000,17531,18.94008465728658,20.131930076966434,83.90693165293263,83.4375,1415230000,142586,11.252587918571539,12.295035978286787,10.404624277456648,0.7608395158665774
4010,편의점,충청남도,서산시,1162330000,107239,4.4359502528811605,7.328361394988306,15.288518738845937,21.57047692035607,8513060000,870612,13.65349239873794,12.317657004497985,7.177419354838705,1.070904893011021
4010,편의점,충청남도,서천군,183890000,18129,6.766399480888051,6.1555475369868775,34.2662632375189,24.60752099306316,1534480000,149620,11.983864240654816,12.116695628926614,-11.40029325513197,0.6024736027950222
4010,편의점,충청남도,아산시,4441650000,499433,5.691018948175756,7.39627181078398,12.104358651673238,15.205434743191475,23621240000,2689359,18.803627582633258,18.570707741138314,-0.5275175183056433,1.2686727972831635
4010,편의점,충청남도,예산군,512270000,49950,7.83269296307088,9.544932594287891,19.47278911564625,24.48851512489017,4096390000,424886,12.505401097063512,11.756094575956846,19.251080172827656,0.9011746314201388
4010,편의점,충청남도,천안시 동남구,2114260000,251639,5.428570782193304,7.197276542261221,13.504535212895036,12.936419543847762,13223020000,1625559,15.989236951921724,15.48015175087462,2.856668327520339,1.2018057123615808
4010,편의점,충청남도,천안시 서북구,2912970000,341677,4.5340537556326845,6.377860403269854,10.766202612100955,16.058706184098043,21613390000,2546616,13.47761734739437,13.41690305880431,3.5617797871753822,1.2456465947485875
4010,편의점,충청남도,청양군,68620000,6744,10.341212775432087,12.425083282757704,38.190476190476204,41.25603864734299,827400000,83799,8.293449359439208,8.047828733039774,35.12575888985256,0.6916040438322706
4010,편의점,충청남도,태안군,378780000,30746,11.101411372251455,17.54913725548049,55.7012542759407,72.1546170365068,3789210000,356595,9.996278907740663,8.622106311081199,10.14370245139476,0.9899566253395384
4010,편의점,충청남도,홍성군,554920000,60765,8.531117179761214,10.009144947136923,21.266823328348636,21.983600156188984,3697710000,387355,15.00712603205768,15.687160356778666,4.158964879852121,0.7642231395908121
4010,편의점,충청북도,괴산군,103700000,10808,9.578157694749855,15.675945599968538,22.09234365867914,21.229946524064175,993480000,102406,10.438056125941136,10.554069097513818,74.53936348408709,0.5770922315021055
4010,편의점,충청북도,단양군,118390000,11838,6.296498179135418,8.740457440699217,16.343042071197416,22.012229016120074,1394280000,138962,8.491120865249448,8.51887566385055,61.92893401015229,0.4878214771280272
4010,편의점,충청북도,보은군,112460000,12210,8.944613872627418,11.568045219790736,25.408450704225345,29.70195272353547,839780000,85804,13.391602562575914,14.230105822572375,51.909307875894996,0.4750214966786038
4010,편의점,충청북도,영동군,155100000,14984,8.003634208544257,9.901047480692473,29.74316487158245,35.06205673758865,1076020000,105982,14.414230218769166,14.138249891491009,43.09734513274336,0.560471539282262
4010,편의점,충청북도,옥천군,205980000,28751,12.253666114252178,16.153077884106626,28.195718654434245,27.36307887502643,1339780000,151180,15.374165907835616,19.01772721259426,23.234323432343245,0.7032456873221747
4010,편의점,충청북도,음성군,3040790000,313906,6.94353895906234,9.50956866696792,24.868260191391585,32.67870186789105,9053450000,911016,33.58708558615776,34.45669450371893,5.394352482960073,1.2314359358798126
4010,편의점,충청북도,제천시,536680000,61604,7.797988846202636,9.22963676652733,15.571169537624655,15.832997176280756,5011410000,534537,10.709161693016537,11.524740102181887,9.81646273637375,0.7523262622198732
4010,편의점,충청북도,증평군,295390000,34484,4.607462937503278,6.4222120741368265,21.046819787985854,23.847467273762106,1815930000,199016,16.266596179368147,17.327250070346103,4.3508287292817585,0.968283818829666
4010,편의점,충청북도,진천군,1761170000,191085,5.767293746886376,8.013761791907065,22.100039273090786,26.8686801929813,6390410000,676981,27.55957755449181,28.22605065725626,5.766279324709501,1.2192218414750833
4010,편의점,충청북도,청주시 상당구,762140000,76989,6.08954417285323,6.856251293926874,12.409097942132135,14.97634069400631,7095900000,794913,10.74056849730126,9.685210834393198,1.976047904191617,0.8122650192061481
4010,편의점,충청북도,청주시 서원구,1166840000,143219,6.9613774900771865,8.839036369374321,17.21180481568294,20.16836352417471,7470620000,934101,15.619051698520337,15.332282055152493,2.058823529411754,1.0092015745856318
4010,편의점,충청북도,청주시 청원구,1215850000,141253,5.340218706280564,7.432327948980862,4.5027426663486665,10.572817586134022,9939460000,1153479,12.232555893378514,12.245823287636792,3.8274932614555297,1.1828671930509465
4010,편의점,충청북도,청주시 흥덕구,2061900000,257280,3.8642882015703885,4.9669976622191765,7.031204602243008,10.730793846445593,16803090000,2069415,12.270957306066919,12.43249903958365,1.422712125096126,1.106655692573926
4010,편의점,충청북도,충주시,1211220000,127665,5.353812367462322,7.473372654331785,11.720446397010548,19.52458450461114,9513450000,1048849,12.73165886192706,12.171914164956062,7.655213984327915,0.8743091821171298
4020,슈퍼마켓,강원특별자치도,강릉시,735870000,27651,-3.802015253176142,1.3376740297814613,-6.295993458708097,1.3528022331973375,10557250000,332683,6.970281086457174,8.311515767261927,4.367327667610937,0.7451457959569607
4020,슈퍼마켓,강원특별자치도,고성군,13630000,1082,22.31985956131492,15.832828430287528,101.67597765363129,62.74509803921569,140000000,10443,9.735714285714286,10.361007373360145,15.006883891693448,1.0864548880092622
4020,슈퍼마켓,강원특별자치도,동해시,466460000,13655,-3.1905149692358115,0.1195980872307785,-12.523065567720508,-3.6363636363636402,7104340000,236095,6.565845666170257,5.78368876935132,1.3131313131313078,0.9833829671722664
4020,슈퍼마켓,강원특별자치도,삼척시,89600000,3618,13.042334093289828,14.446873748482538,57.78688524590163,66.06786427145707,1189900000,52326,7.530044541558115,6.9143446852425186,12.850307587149686,1.0998716959243524
4020,슈퍼마켓,강원특별자치도,속초시,305020000,13195,-1.7093498097948978,1.291708370614535,2.0387767339596223,-1.32100396301189,5505640000,206651,5.540137023125377,6.385161455787777,1.2526096033402894,0.7820783551540371
4020,슈퍼마켓,강원특별자치도,양구군,175790000,4860,2.305629622149187,2.4267047033110924,-8.830769230769235,-1.99063231850117,1114840000,36982,15.768181981270853,13.14152831107025,48.611111111111114,0.847006999085681
4020,슈퍼마켓,강원특별자치도,양양군,107390000,3903,-0.9124628209119227,-0.2692773272553349,-0.4004576659038861,-0.9160305343511368,1786600000,54177,6.010858614127393,7.204164128689296,2.3166023166023137,1.0601023974150745
4020,슈퍼마켓,강원특별자치도,영월군,51720000,2720,9.156063241100696,10.003320965207127,54.76190476190476,51.928020565552714,455540000,23585,11.353558414189752,11.532753868984525,25.951557093425606,1.6836693531048084
4020,슈퍼마켓,강원특별자치도,원주시,1562560000,56973,-1.6296942559583298,0.49436735797603437,-9.076917301700519,-8.322457584579851,19838870000,714206,7.876255048800662,7.977110245503398,0.9762900976290041,0.9692070886724036
4020,슈퍼마켓,강원특별자치도,인제군,24010000,1139,-18.16546247342914,-1.2927999713081446,-64.31095406360424,-33.61344537815127,564380000,20584,4.254225876182714,5.533424018655266,164.23357664233578,1.244836854744796
4020,슈퍼마켓,강원특별자치도,정선군,143740000,6997,20.37756007368072,19.33076558224805,61.27801621363852,62.16216216216216,1957780000,82314,7.341989396152786,8.500376606652575,149.7340425531915,1.53455929071637
4020,슈퍼마켓,강원특별자치도,철원군,119950000,3936,1.2057803420063617,6.1722214228193115,-6.159589360709276,11.627906976744185,1589990000,63849,7.544072604230215,6.164544472113893,103.89610389610388,1.0134193005687515
4020,슈퍼마켓,강원특별자치도,춘천시,712890000,28630,0.31118166629017213,4.449642826064644,-3.952095808383234,2.992465016146383,13025780000,487941,5.472916017313358,5.867512670589272,2.392002856122815,0.8110873402852881
4020,슈퍼마켓,강원특별자치도,태백시,117510000,4111,1.3293478915302899,7.111603394782275,30.202898550724655,30.87774294670845,885520000,33651,13.270168940283675,12.216576030430002,110.26392961876832,1.1665327569970372
4020,슈퍼마켓,강원특별자치도,평창군,173200000,7525,9.174428583232709,13.500836918519452,96.35467980295567,90.09287925696594,1542730000,75895,11.226851101618559,9.91501416430595,181.23076923076923,1.0790835711853914
4020,슈퍼마켓,강원특별자치도,홍천군,325900000,17189,-4.165426238271453,-6.556788102263471,19.46231617647058,34.01849948612539,5020350000,239287,6.491579272361489,7.183424089064597,127.20139494333043,1.3422248430952035
4020,슈퍼마켓,강원특별자치도,화천군,103580000,5510,6.1994099932668005,9.410777425737914,6.193078324225866,10.925306577480498,957120000,47875,10.82204948177867,11.509138381201044,145.84837545126354,1.1850259865750503
4020,슈퍼마켓,강원특별자치도,횡성군,371480000,13942,5.523340948976792,6.039143368521321,16.231498420089792,20.869171570846532,3548430000,162675,10.468855240204823,8.570462578761335,91.06628242074927,1.0897084265693566
4020,슈퍼마켓,경기도,가평군,415680000,13813,3.8955426582478685,3.591723643164648,19.43648519579753,4.551599819738627,5212690000,162896,7.974385585945069,8.479643453491798,0.8645533141210251,1.597326947746943
4020,슈퍼마켓,경기도,고양시 덕양구,604300000,31142,-0.9710718090131503,2.142525273268704,-6.41487394139979,3.3211748896141273,13110980000,684308,4.609113887749047,4.550874752304518,2.602550844536381,0.9714585978106548
4020,슈퍼마켓,경기도,고양시 일산동구,751750000,28382,0.28452953485776394,4.267969909485227,6.362948642514922,10.17736486486487,11631820000,432122,6.462875113266883,6.568052540717667,2.3353671365453437,0.8020375716002802
4020,슈퍼마켓,경기도,고양시 일산서구,510320000,28337,-2.0969425577729406,2.1203132554113697,-7.140361094933027,2.2988505747126453,10153180000,476693,5.026208537620726,5.9444967725559215,0.35606683100519376,0.9754218690888076
4020,슈퍼마켓,경기도,과천시,18980000,1048,-7.2939014262681265,-0.024153785965840936,-38.27160493827161,-37.154150197628454,1381580000,69163,1.373789429493768,1.5152610499833727,11.297071129707106,0.966324506782968
4020,슈퍼마켓,경기도,광명시,256110000,18916,-0.6822923928971751,2.4592148171642663,0.4931892907468267,8.710912571793244,5756290000,399587,4.44921989684328,4.733887739090611,-2.3194168323393,0.9275849799468606
4020,슈퍼마켓,경기도,광주시,4064270000,176871,-0.9416541376078275,2.1916432606544514,-4.606669203969901,0.4367831421712367,30367260000,1247280,13.383723128132075,14.180536848181644,-0.3438878795743534,0.9508661906402348
4020,슈퍼마켓,경기도,구리시,358610000,18159,-1.5968757738544244,0.7601306035980399,-0.7741269568209219,-1.2936610608020658,8443860000,403918,4.246991304924525,4.495714476700717,1.1402508551881425,0.97315697767291
4020,슈퍼마켓,경기도,군포시,813780000,64244,-1.6235646419619147,1.1636343688623958,-4.144265232974902,-1.088248742569732,6687970000,465640,12.16781773841689,13.796924662829655,-3.1629338348435567,1.028004794449966
4020,슈퍼마켓,경기도,김포시,6854600000,307289,-1.233781242826704,1.5483319408845109,-6.297383223281969,0.3886263328516151,27974640000,1116078,24.502906918551943,27.532932286094695,-0.8474255665266952,1.0255901529261444
4020,슈퍼마켓,경기도,남양주시,1347790000,58868,-0.7444212736686553,2.380771512804784,-6.456720619282194,-2.43951209758049,25768850000,1109760,5.230307134389001,5.304570357554787,-0.09845426799252266,1.1244629093235516
4020,슈퍼마켓,경기도,동두천시,590890000,32122,-1.7753402668050196,2.0210011063340456,-5.399898115129915,6.548300878197779,3971550000,205091,14.878070274829728,15.662315752519612,0.04513653802753481,1.2321539725261352
4020,슈퍼마켓,경기도,부천시 소사구,1244680000,81843,-2.4902158258397646,0.26070378191080806,-6.6807550069641195,-5.430566330488745,9786560000,593681,12.718258509629532,13.78568625238133,-3.7034061696658114,1.3061271771211476
4020,슈퍼마켓,경기도,부천시 오정구,821550000,55277,0.2359756085435363,3.262640287214693,2.4755410613696966,8.21277058631567,10411620000,682376,7.89070288773505,8.100665908531367,-0.23276112889148237,1.29767126678436
4020,슈퍼마켓,경기도,부천시 원미구,1453190000,107841,-0.7220857558380185,2.937669150123922,-2.3439764774092,1.7771035379530815,16569360000,1083690,8.77034478096921,9.951277579381559,-0.6218132073125275,0.8642706045165198
4020,슈퍼마켓,경기도,성남시 분당구,189060000,9720,-2.56879982369656,2.2225016492573966,-2.9018584936419956,8.04953560371517,8600590000,393172,2.1982212848188323,2.4722004618843663,0.9615384615384528,0.5488130162317255
4020,슈퍼마켓,경기도,성남시 수정구,1044430000,79042,-2.013826974573132,0.9816703570949199,-10.872557115331688,-6.182737450343083,9616190000,567265,10.861162269048345,13.933875701832477,-2.5314374948631553,1.0081709049235636
4020,슈퍼마켓,경기도,성남시 중원구,471470000,27794,-1.268265631617364,0.9151009432076963,-2.7833266746570757,-4.933388842631132,8968040000,542211,5.257224544047529,5.1260487153525105,-3.34638661445355,0.9817738870855196
4020,슈퍼마켓,경기도,수원시 권선구,1760400000,85330,-0.6837058913463572,2.0963407297311476,-4.818197484059965,-1.1964519012583281,19049240000,863463,9.241313564215686,9.88229953107429,-5.801855844034122,1.0178076022584717
4020,슈퍼마켓,경기도,수원시 영통구,401640000,28532,-0.20617732692896998,1.9628937612590622,2.1510228640192537,4.1934814199709365,6584940000,414704,6.0993722038469596,6.880087966356727,-0.8805954502568341,0.7332925557777754
4020,슈퍼마켓,경기도,수원시 장안구,1149300000,71829,-2.321851823488337,-0.07538001546482825,-10.773869346733662,-10.357640501625639,11160490000,614536,10.2979349473007,11.688330708046395,-2.6815499101873144,1.0433270335021376
4020,슈퍼마켓,경기도,수원시 팔달구,1826900000,125281,-2.3306906723248644,0.6450980369925595,-4.947386003006514,-3.386566463128233,7586850000,527208,24.079822324152975,23.763106781384195,-7.262083695910135,0.8958990509516394
4020,슈퍼마켓,경기도,시흥시,11358060000,626226,-1.619223953635621,1.0158789947243356,-3.7123588791429256,-0.566107513014785,43750640000,2050755,25.960900229116646,30.536363436880563,-4.526648819664146,1.0486080982179502
4020,슈퍼마켓,경기도,안산시 단원구,9214160000,561035,-1.6451944219365613,1.5512446579738435,-5.093872607104302,1.3641482117003676,32237710000,1675885,28.581930912586532,33.47693905011382,-7.09542213270916,1.088096722608845
4020,슈퍼마켓,경기도,안산시 상록구,4473810000,260309,-2.0070900394452447,0.8802743403052933,-7.198035572073266,-3.537687988996865,26862200000,1404409,16.654667153099894,18.535127587476296,-2.8742893240682292,1.1551826104584897
4020,슈퍼마켓,경기도,안성시,3131520000,161246,-0.023621782971841292,3.1373118035164995,-1.7803352127906038,8.140560862393059,12394720000,599317,25.264951527747296,26.90496014629987,-0.7851718367872422,0.9404035141162222
4020,슈퍼마켓,경기도,안양시 동안구,223550000,14707,0.28783038052561377,1.156763404013084,-4.436769394261418,-5.596579867858537,6890600000,433842,3.2442748091603053,3.3899438044264962,-0.15881418740075048,0.8762617740708911
4020,슈퍼마켓,경기도,안양시 만안구,893490000,60377,-0.9530973353649161,1.4602615491716604,0.9545392116467468,-0.7549019607843093,11578860000,757920,7.716562770428177,7.966144184082753,-1.1472634944517495,1.120088780326546
4020,슈퍼마켓,경기도,양주시,2314800000,80463,-2.329661475727161,1.5693540129085641,-9.172010036241986,0.7598111537326702,18908960000,558149,12.241815520261294,14.416043027936984,3.2630667051689386,1.0856614424090365
4020,슈퍼마켓,경기도,양평군,321220000,11800,0.5965567462156659,4.116570510388578,3.1123686337914336,14.76216511755058,6805530000,237593,4.7199850709643485,4.966476285075739,19.301260022909503,1.255822706773127
4020,슈퍼마켓,경기도,여주시,717440000,29307,3.432560907972622,5.484538092729947,2.9531914893617,11.616691130215969,3505800000,144130,20.4643733242056,20.33372649691251,24.79636294752794,0.999692528015689
4020,슈퍼마켓,경기도,연천군,147950000,5267,1.4954933927261782,2.870492143156679,11.736049601417193,14.57586618876941,1727220000,54596,8.565787797732773,9.647226903069821,25.37012113055181,1.533966049877871
4020,슈퍼마켓,경기도,오산시,2489630000,123735,-1.130820252711739,1.513652975383748,-7.267282967751129,-2.981080700436607,14488860000,627312,17.18306340181353,19.724634631570893,-3.0470435908502367,1.0334683418546984
4020,슈퍼마켓,경기도,용인시 기흥구,470130000,23762,-0.2251847438753461,3.209101840129891,8.126410835214443,7.075000000000003,10263360000,448843,4.580663642315966,5.2940560507794485,-1.6002783092711752,0.9912332154383454
4020,슈퍼마켓,경기도,용인시 수지구,228680000,10160,-0.23432339757736864,0.7407394193019344,-29.761904761904773,-20.290581162324656,9109060000,346806,2.510467600389063,2.9295917602348287,-3.832116788321173,0.8063200448716937
4020,슈퍼마켓,경기도,용인시 처인구,1443530000,62275,1.1920984789840026,3.951889547702251,-2.275439246183595,7.398429167070702,11031160000,475939,13.085931126010319,13.084660008950728,-0.28241749374646474,0.953565178572784
4020,슈퍼마켓,경기도,의왕시,185750000,11756,-1.275209184528528,0.619513238302497,-4.948253557567909,1.2703252032520282,3478940000,210121,5.339270007531029,5.594871526406213,-0.8078994614003676,0.868629921445011
4020,슈퍼마켓,경기도,의정부시,1259150000,66986,-0.7290604441975523,1.0498603394924895,-3.0042078481260432,-2.48591612268622,21354790000,970572,5.896335201610505,6.901703325461686,1.474113135186954,0.9260323381082144
4020,슈퍼마켓,경기도,이천시,1972940000,77201,0.023522035854372608,2.2150427769743204,-3.5447761194029823,3.1430998532705274,11846240000,406315,16.65456718756331,19.000283031638016,2.9247910863509787,0.8305815239902895
4020,슈퍼마켓,경기도,파주시,3149930000,120462,-0.8437354375418544,2.269278448039359,-7.46520215888647,-0.014960355059088215,26721870000,904496,11.787835207640782,13.318135182466257,0.954496338095808,0.9695435446386856
4020,슈퍼마켓,경기도,평택시,6134690000,300900,-0.34390001608581555,2.2110992355810026,-4.147058538147306,3.1336589255456886,35884150000,1510691,17.095820856840692,19.918037507339356,0.3618358407922386,0.9029375978909924
4020,슈퍼마켓,경기도,포천시,2799050000,115608,0.40581321946205434,1.9224475389486184,-1.9716613988690455,-1.9579849071996733,8778970000,304717,31.88358087566081,37.939465143067174,1.4864141744455708,1.3254301529935624
4020,슈퍼마켓,경기도,하남시,407600000,24429,1.7286340675043315,3.1494448584487773,2.9036515618125804,7.155279503105589,10246060000,585316,3.9781145142620677,4.173642955258356,-0.9209516500383756,1.0458782679417402
4020,슈퍼마켓,경기도,화성시 동탄구,219160000,8349,-5.023835106543293,-0.8368607898879279,-22.950404858299606,-15.542328042328052,5228580000,205690,4.1915778280144895,4.059020856628908,-0.8748906386701663,0.6456638438178536
4020,슈퍼마켓,경기도,화성시 만세구,12514960000,545106,-0.21693390781787875,2.5378008233371117,-3.855794537584231,3.4551004662708493,30349530000,1128789,41.23609162975506,48.291221831538046,0.08159026850616158,1.1196123645501663
4020,슈퍼마켓,경기도,화성시 병점구,690710000,25969,-1.83796578877518,1.9108082659755694,-3.42175066312997,1.5444015444015378,9370140000,351975,7.37139466432732,7.378080829604375,-1.117158407333136,1.0110178330318589
4020,슈퍼마켓,경기도,화성시 효행구,1319150000,51296,-1.465275308594669,2.5123545730280394,-5.4110157763631435,2.2245638683994855,9037350000,326128,14.596646140738159,15.728793602511898,1.183201144194527,1.120904659877883
4020,슈퍼마켓,경상남도,거제시,3251500000,186242,2.7686993362543766,5.369440422564828,11.121736075875248,20.90507495912901,10557530000,560778,30.797923377911314,33.21135993209434,0.41209623659173644,0.9057934239959896
4020,슈퍼마켓,경상남도,거창군,208350000,8671,5.7112119872906275,7.849660610033199,25.694893341952167,24.176646706586837,2836780000,119275,7.344594928052228,7.269754768392371,6.99912510936133,1.0872172762202603
4020,슈퍼마켓,경상남도,고성군,296050000,10095,3.4080965231618126,5.5736188359259025,3.2338308457711378,17.84810126582279,2596650000,94345,11.401228505959601,10.700090094864592,-3.1192660550458697,1.014624317572995
4020,슈퍼마켓,경상남도,김해시,4460030000,224404,-0.4335689455970953,2.7114652165795508,-6.083035338662185,1.8035171228348617,26246600000,1335614,16.99279144727317,16.801560930029186,0.9493213976321044,0.9773387904479742
4020,슈퍼마켓,경상남도,남해군,357370000,10444,6.099364692439262,7.717798904050109,0.980889565364464,-0.10828370330266068,3407160000,116104,10.488794186360488,8.995383449321299,-8.3000798084597,1.348526060422759
4020,슈퍼마켓,경상남도,밀양시,884450000,34279,0.7222870288568685,3.210858413801353,-0.7152588555858301,6.244408659867588,6075260000,241743,14.558224668573855,14.179934889531445,-6.756124200343265,1.0665805740956071
4020,슈퍼마켓,경상남도,사천시,525800000,20531,-2.4865937945396626,-0.10766337757550641,-7.096849748214069,-0.841852074564045,4222210000,199105,12.453193943456151,10.311644609628086,-0.4073807812125523,0.97729164228356
4020,슈퍼마켓,경상남도,산청군,167540000,5665,6.3625568972691475,10.31797990305657,17.33075435203095,23.041474654377865,1951250000,72216,8.586290839205638,7.844521989586795,-8.685626441199076,1.4891488988984098
4020,슈퍼마켓,경상남도,양산시,2979300000,148678,-1.245780393928243,1.472062605866875,-9.83915291042912,-0.9579457826536242,18904870000,847601,15.759431299977203,17.541036407460588,1.6271884654995006,0.9670776430085332
4020,슈퍼마켓,경상남도,의령군,274280000,10054,2.054641751779562,4.867462410805793,-5.360134003350083,3.6993540810334764,1552420000,58310,17.66789915100295,17.242325501629225,-10.275229357798167,1.2368246247036654
4020,슈퍼마켓,경상남도,진주시,736080000,38764,1.168711874354628,3.370674365390959,2.6304905285797133,8.10126582278481,8064430000,477692,9.127489481587665,8.114852247891948,-2.338698583023799,1.061331840969974
4020,슈퍼마켓,경상남도,창녕군,1141790000,44310,3.456806608531925,5.873114514706121,13.97034229011038,25.285820341499615,4572790000,177553,24.969220104137737,24.95592865228974,1.1168618904930554,1.0780531738865753
4020,슈퍼마켓,경상남도,창원시 마산합포구,595360000,28273,-1.505266151225957,1.9142679286655626,-15.583572819134133,-6.568914956011724,12835240000,660439,4.63847968561554,4.280940404791359,4.435333581811406,0.8532414482806926
4020,슈퍼마켓,경상남도,창원시 마산회원구,613500000,39386,-1.4861136974157263,1.1818110486662905,-4.808248217382925,1.3670133729569045,11999200000,765883,5.112840856057071,5.142560939464643,5.252387448840381,0.9711584589323768
4020,슈퍼마켓,경상남도,창원시 성산구,760800000,42152,-1.3313673531957404,1.041586287064461,-5.989040672995287,0.23782876329043745,8839380000,630019,8.606938495686348,6.69059187103881,0.2948609941027911,0.7649677724168702
4020,슈퍼마켓,경상남도,창원시 의창구,557370000,30599,-1.5657299624658898,1.6560795715708838,-6.878137349140232,0.15473887814312093,12397290000,720362,4.49590192695339,4.247725449149177,1.1500000000000057,0.8909171979950621
4020,슈퍼마켓,경상남도,창원시 진해구,1779350000,95072,-2.2144496972357124,0.2447996650160416,-7.671215200490337,-1.7435834908248466,9644690000,536804,18.44901183967551,17.71074731186802,2.266863251013646,0.779564590368129
4020,슈퍼마켓,경상남도,통영시,1015950000,36766,-2.092027100248677,-2.5584385056908587,5.551985605963239,-2.518167990535744,7585570000,308278,13.393192601215201,11.926248386196875,-5.294667913938255,1.059774615460482
4020,슈퍼마켓,경상남도,하동군,105650000,3500,3.8663899825274366,4.072561402582342,3.625730994152036,8.844765342960287,1525160000,58700,6.927142070340161,5.9625212947189095,-8.1343943412909,1.3307262903282262
4020,슈퍼마켓,경상남도,함안군,1613980000,60673,1.4891683927926633,4.387558878093072,-4.464095461325385,6.7306750269422935,7017260000,264319,23.000145355879646,22.954460330131393,3.228869895536562,1.264162480434089
4020,슈퍼마켓,경상남도,함양군,59330000,2310,2.8030671103406637,6.748302556400339,28.3236994219653,38.554216867469876,1031020000,45839,5.754495548098,5.039376949758939,35.22336769759451,1.2955099371576029
4020,슈퍼마켓,경상남도,합천군,113480000,4189,-0.7456788810987909,5.554647172965774,-3.0933333333333337,22.151898734177223,1379230000,61875,8.22777926814237,6.770101010101009,11.449016100178895,1.521597237974094
4020,슈퍼마켓,경상북도,경산시,4477530000,294792,1.531497017807395,4.4594926631832115,-9.280253426622266,-7.156081157668041,28221880000,1563159,15.865456163799152,18.85873414028899,1.9483401384697459,0.9077766892314276
4020,슈퍼마켓,경상북도,경주시,4802310000,248380,-0.36284906689720214,1.8503451146961805,-4.999386728811487,3.6505803298717154,17370370000,823801,27.646561357069537,30.150485372074083,-0.4859335038363213,1.14815447773899
4020,슈퍼마켓,경상북도,고령군,1072320000,39012,2.323716023086571,5.153796858047747,2.998954492929059,10.962690004606173,3070720000,146883,34.92080033347228,26.55991503441515,5.543398978847549,1.5115671780558078
4020,슈퍼마켓,경상북도,구미시,2227560000,112270,-0.05988984530342647,2.51420440876103,-6.337168532322153,-1.8795254968417794,30220890000,1525600,7.370927858180219,7.35907184058731,6.70163934426229,0.883812729856375
4020,슈퍼마켓,경상북도,김천시,1192920000,68804,2.703932095610888,5.453615696694073,15.185303175108842,19.851920407218884,4738740000,252553,25.173780371997616,27.243390496252275,11.720356408498972,1.2415117726255158
4020,슈퍼마켓,경상북도,문경시,171200000,8305,3.9666330413938087,7.31883386706431,-1.5873015873015959,12.872727272727275,2351970000,113704,7.279004409069843,7.304052627875889,44.474153297682705,1.365424126966432
4020,슈퍼마켓,경상북도,봉화군,122760000,5053,9.843162423655217,14.06333229040769,36.59898477157358,41.55363748458694,1299170000,56078,9.44910981626731,9.01066371839224,155.1643192488263,1.432714425177565
4020,슈퍼마켓,경상북도,상주시,421290000,15598,3.9355996640593247,8.228325429849939,12.165195271584622,20.86419753086419,6684390000,294208,6.302594552382492,5.301691320426365,61.345333964945524,1.294499035045775
4020,슈퍼마켓,경상북도,성주군,547370000,25639,0.49011399108068904,2.8924926113173557,-3.9421953033684076,2.236569056951822,1113920000,58521,49.13907641482332,43.811623178004474,49.22698524244552,1.5326793316788512
4020,슈퍼마켓,경상북도,안동시,606010000,29162,3.056447485707637,4.940743759042709,0.8290256510289566,6.750968794615545,6886490000,331195,8.799983736272035,8.805084617823336,35.29411764705884,1.090782629115692
4020,슈퍼마켓,경상북도,영덕군,340590000,13627,-3.9498942146214926,-1.2915672736077946,-15.347682119205302,-6.166451056489862,2869470000,137877,11.869439304122364,9.883446840299689,-1.264880952380949,1.3356648831735738
4020,슈퍼마켓,경상북도,영양군,55150000,2478,31.938429259677932,30.411314297721358,159.39741750358678,145.75757575757575,986530000,41369,5.590301359309905,5.989992506466194,262.3931623931624,1.461735293064957
4020,슈퍼마켓,경상북도,영주시,433260000,21835,5.9132693712255335,7.654629518361844,13.46373500856653,13.77031120903331,4452760000,224034,9.730144898894169,9.746288509779767,38.57868020304568,1.2159124864923363
4020,슈퍼마켓,경상북도,영천시,1464400000,65615,1.3702950775640428,4.665957468579625,-2.6646455782041585,7.484865162355533,7885250000,370012,18.57138327890682,17.733208652692344,6.18390804597702,1.2522351751999734
4020,슈퍼마켓,경상북도,예천군,145330000,6846,2.53988202668131,4.270111245032499,6.234618539786709,3.7098103874690906,1603600000,71190,9.06273384884011,9.616519174041297,50.0891265597148,1.3308503066643158
4020,슈퍼마켓,경상북도,울릉군,3090000,150,10.313327844534589,9.749204681486596,-4.255319148936167,0.0,197300000,9252,1.5661429295489102,1.621271076523995,-1.2987012987013031,1.4883122983934107
4020,슈퍼마켓,경상북도,울진군,253120000,9381,-2.9772517023785574,-0.8213486317457531,-7.962150934687287,3.5643564356435604,2166250000,89436,11.684708597807271,10.489064806118343,1.4148273910582958,1.0683797156961672
4020,슈퍼마켓,경상북도,의성군,138250000,6666,7.247420945493342,9.432862817966136,27.759815242494227,30.038387715930895,1027960000,51898,13.448966885871044,12.84442560406952,65.66332218506133,1.6280815648060014
4020,슈퍼마켓,경상북도,청도군,102040000,4773,4.040834693473331,7.216596910554997,0.38503850385038163,17.283950617283963,1833750000,77535,5.564553510565781,6.155929580189592,-2.1228203184230523,1.3776989678052045
4020,슈퍼마켓,경상북도,청송군,99890000,3416,18.029813847485553,14.69775279293432,104.4327573253193,66.86746987951807,1288330000,46989,7.753448262479335,7.269786545787311,243.08943089430892,1.3012566543330368
